$Lewiston qdt year 2016 YC 06/21/22 upd.,
282.417,1.028922033
282.458,3.184650167
282.500,2.538641633
282.542,0.968452867
282.583,12.337822530
282.625,20.405099900
282.667,12.128287200
282.708,4.951238133
282.750,-13.183567970
282.792,-0.954570067
282.833,3.617749100
282.875,-34.999970670
282.917,-3.262405967
282.958,-8.621204900
283.000,6.452474100
283.042,1.494602967
283.083,4.434136967
283.125,-3.161140367
283.167,-1.668811167
283.208,1.758394333
283.250,4.877589867
283.292,2.083508533
283.333,-0.249463167
283.375,26.306350100
283.417,14.074387500
283.458,5.035621900
283.500,-7.113957567
283.542,0.293508533
283.583,-29.345885000
283.625,-5.969944633
283.667,-7.785265000
283.708,3.790164667
283.750,2.730524867
283.792,7.525103433
283.833,8.186616433
283.875,-7.998410600
283.917,3.615301500
283.958,0.530271733
284.000,2.718060833
284.042,5.305732533
284.083,2.003618567
284.125,-0.995162767
284.167,-0.902226267
284.208,4.778359167
284.250,0.145982133
284.292,30.496533070
284.333,18.586009870
284.375,2.340495430
284.417,-2.409156433
284.458,-9.192669267
284.500,-3.186876833
284.542,-22.560617570
284.583,-11.041651670
284.625,-8.493212267
284.667,1.063546867
284.708,4.957299000
284.750,-5.378944400
284.792,3.547851700
284.833,3.527607100
284.875,-6.937903633
284.917,-4.002872767
284.958,7.544002267
285.000,-1.591825833
285.042,3.601237667
285.083,9.399081267
285.125,-0.123898167
285.167,-4.172004267
285.208,20.531533200
285.250,8.764942700
285.292,-1.234967767
285.333,-1.225472400
285.375,-5.684434333
285.417,1.272517967
285.458,-0.994563467
285.500,1.998107367
285.542,-4.251896067
285.583,7.520800833
285.625,-0.415605400
285.667,-3.165407100
285.708,3.878914633
285.750,-1.816719167
285.792,-18.846787530
285.833,-8.951122933
285.875,4.539020870
285.917,-1.678193400
285.958,1.627019100
286.000,4.940788633
286.042,6.178912967
286.083,0.798627933
286.125,0.835806333
286.167,3.566654733
286.208,-1.879195700
286.250,4.605212467
286.292,2.584930833
286.333,1.706252033
286.375,-2.048712700
286.417,2.699835267
286.458,22.262216770
286.500,10.845673430
286.542,-1.019050000
286.583,-2.759612800
286.625,-3.812678400
286.667,-0.207921267
286.708,0.179486933
286.750,-3.557397100
286.792,0.279404333
286.833,3.506020800
286.875,-27.959888670
286.917,5.475561530
286.958,-4.765622167
287.000,6.097135030
287.042,-3.195528300
287.083,1.933968333
287.125,1.163646133
287.167,5.132313367
287.208,1.448952533
287.250,0.502810833
287.292,1.603509633
287.333,1.304368333
287.375,1.284631333
287.417,1.154557333
287.458,2.062924233
287.500,1.064522733
287.542,3.264842667
287.583,-2.167426300
287.625,0.304433833
287.667,36.255401530
287.708,16.844361670
287.750,-6.283104533
287.792,3.640267400
287.833,-0.482678067
287.875,-40.000157570
287.917,1.072277633
287.958,0.493678700
288.000,5.425040800
288.042,0.984711900
288.083,14.413269530
288.125,3.118602700
288.167,-0.957528167
288.208,3.929649167
288.250,1.979509633
288.292,3.935988067
288.333,1.170109733
288.375,4.133759467
288.417,2.341687933
288.458,-2.745482100
288.500,3.414835067
288.542,2.598343833
288.583,0.341563433
288.625,32.226939200
288.667,14.428926470
288.708,7.384442567
288.750,-10.528119300
288.792,-6.227747333
288.833,7.080819067
288.875,-46.731038500
288.917,-10.686842870
288.958,-7.493074267
289.000,10.284217400
289.042,-0.084074267
289.083,4.508709633
289.125,-0.146478567
289.167,4.205199867
289.208,3.026721133
289.250,-2.005872000
289.292,5.112474667
289.333,-0.105245767
289.375,-1.313382867
289.417,6.688156700
289.458,4.813236733
289.500,11.016299030
289.542,4.473765400
289.583,-0.062526133
289.625,29.400029370
289.667,17.218722070
289.708,6.122423267
289.750,-6.075484367
289.792,-34.052521900
289.833,-4.129383633
289.875,-20.548151670
289.917,6.642670900
289.958,3.212114333
290.000,-2.975404967
290.042,5.061445033
290.083,5.540230967
290.125,2.985081333
290.167,1.156114333
290.208,1.147044333
290.250,2.965653233
290.292,3.916427967
290.333,-1.466527667
290.375,-4.633403500
290.417,5.858090500
290.458,-2.502441700
290.500,8.982754467
290.542,0.004199133
290.583,-0.111378067
290.625,33.289904330
290.667,21.237240970
290.708,3.408787533
290.750,-4.767107100
290.792,-12.703356670
290.833,1.058222033
290.875,-32.267718900
290.917,-18.135906400
290.958,0.401014070
291.000,-1.873781000
291.042,7.524302533
291.083,7.929407633
291.125,-1.720871333
291.167,3.479164067
291.208,-0.257478567
291.250,0.417489233
291.292,3.004719433
291.333,2.603247433
291.375,0.911647033
291.417,2.395288467
291.458,1.541714867
291.500,2.973410067
291.542,1.673294467
291.583,2.322387167
291.625,0.377750733
291.667,3.192584300
291.708,33.235655030
291.750,6.743375830
291.792,0.026151500
291.833,9.837075900
291.875,-38.672062530
291.917,-15.441940630
291.958,-8.998274333
292.000,6.748026233
292.042,11.925571270
292.083,-0.113509800
292.125,-2.374343933
292.167,-0.086776333
292.208,1.374265767
292.250,8.931609833
292.292,-0.162177133
292.333,0.370741367
292.375,2.130035467
292.417,1.561974167
292.458,2.231837900
292.500,1.706804400
292.542,-2.773027033
292.583,-0.594678800
292.625,27.119588470
292.667,9.617136533
292.708,-6.982953000
292.750,7.847911633
292.792,-5.417116833
292.833,4.419762033
292.875,-34.844854930
292.917,-2.834357233
292.958,-4.498161700
293.000,5.181196867
293.042,-1.827313733
293.083,5.925469833
293.125,3.735027700
293.167,-2.306869633
293.208,1.347056000
293.250,1.506245400
293.292,1.829282400
293.333,1.000723067
293.375,-1.628840133
293.417,5.105469833
293.458,1.567844500
293.500,1.056057200
293.542,2.054034900
293.583,2.375389000
293.625,2.163756500
293.667,-0.209263000
293.708,21.403316930
293.750,20.694541300
293.792,0.908094600
293.833,5.412133300
293.875,-43.623976700
293.917,-8.515190430
293.958,-10.621709100
294.000,-2.282081267
294.042,13.748800100
294.083,2.745673000
294.125,4.126685533
294.167,-3.859068933
294.208,-3.082465133
294.250,5.916418433
294.292,0.934057200
294.333,-0.516840133
294.375,2.550057200
294.417,0.795057200
294.458,1.800057200
294.500,1.988057200
294.542,1.880057200
294.583,0.973649000
294.625,2.465528900
294.667,0.792528900
294.708,29.974694130
294.750,9.652753033
294.792,12.202271370
294.833,-43.517408600
294.875,0.789220100
294.917,-15.562840130
294.958,5.107159870
295.000,-2.655840133
295.042,5.738954533
295.083,2.595057200
295.125,-1.270942800
295.167,-2.509840133
295.208,3.496954533
295.250,-1.628840133
295.292,9.391954533
295.333,-1.628840133
295.375,3.183057200
295.417,1.416057200
295.458,-2.474840133
295.500,4.137954533
295.542,-1.661498333
295.583,6.957426233
295.625,-1.605904433
295.667,0.067362000
295.708,31.430869630
295.750,15.349466100
295.792,1.555694400
295.833,4.157269500
295.875,-46.838580200
295.917,-13.133854700
295.958,-7.089840133
296.000,0.826159867
296.042,6.976668100
296.083,4.341036000
296.125,0.099057200
296.167,1.364432200
296.208,-0.867840133
296.250,2.105828400
296.292,2.650057200
296.333,2.664057200
296.375,1.664057200
296.417,1.723057200
296.458,2.286057200
296.500,-1.628840133
296.542,2.514057200
296.583,0.795698500
296.625,5.955426233
296.667,-1.770368433
296.708,30.301876870
296.750,14.643872700
296.792,-0.963507000
296.833,5.549158500
296.875,-46.428207030
296.917,-5.231347830
296.958,-8.470414500
297.000,-0.814311833
297.042,10.607585500
297.083,-0.363414500
297.125,-2.437414500
297.167,3.116585500
297.208,-1.430311833
297.250,1.075585500
297.292,3.452585500
297.333,1.902549100
297.375,-1.572636333
297.417,3.548036033
297.458,-1.628840133
297.500,9.234954533
297.542,-1.628840133
297.583,20.609426870
297.625,22.245760570
297.667,7.766627733
297.708,-32.153445530
297.750,-12.772709830
297.792,-4.669445500
297.833,9.412322767
297.875,-14.177265500
297.917,-0.588743800
297.958,-0.353228700
298.000,-3.224541867
298.042,8.248538200
298.083,3.250479200
298.125,1.804773700
298.167,-0.407191300
298.208,2.560924500
298.250,-2.281530733
298.292,4.328653033
298.333,-1.493537833
298.375,7.499685133
298.417,5.805068633
298.458,1.589482833
298.500,2.826265533
298.542,5.504481233
298.583,3.645671033
298.625,36.724363900
298.667,-27.598789470
298.708,-0.985087033
298.750,-6.203618600
298.792,15.685203570
298.833,-3.293871400
298.875,11.284674730
298.917,-15.117005170
298.958,3.772021600
299.000,-0.998038100
299.042,-4.024314667
299.083,7.477696100
299.125,7.706339133
299.167,-0.342301500
299.208,0.223961900
299.250,-3.937868933
299.292,1.547810700
299.333,4.546141400
299.375,3.838585500
299.417,0.717810700
299.458,1.661549900
299.500,-2.188924333
299.542,20.465186430
299.583,12.004005330
299.625,-21.267575300
299.667,1.118941200
299.708,3.890604967
299.750,-1.804971033
299.792,-0.295967300
299.833,6.906056167
299.875,-13.330290970
299.917,1.116755800
299.958,0.997817100
300.000,-1.225977567
300.042,6.946951300
300.083,4.148434433
300.125,3.231876500
300.167,-6.685397233
300.208,3.742622233
300.250,-2.227729133
300.292,7.656248300
300.333,-1.629689133
300.375,4.960551900
300.417,3.598077000
300.458,0.499162200
300.500,2.366171700
300.542,-1.297774033
300.583,40.078435530
300.625,-10.267372670
300.667,-26.299224400
300.708,-7.472770870
300.750,-0.727743233
300.792,5.124426600
300.833,28.749325230
300.875,-31.529421100
300.917,5.196192467
300.958,-5.375359667
301.000,5.823537667
301.042,8.655397600
301.083,7.267965033
301.125,-4.257678833
301.167,5.668982733
301.208,-1.261809900
301.250,5.460347833
301.292,1.595190100
301.333,5.316971433
301.375,5.482943133
301.417,5.605131333
301.458,5.661808933
301.500,-0.838719733
301.542,1.609566500
301.583,26.861886470
301.625,16.427733870
301.667,-0.375407970
301.708,-0.116547133
301.750,1.242859600
301.792,-42.403150730
301.833,0.633915870
301.875,-5.982240500
301.917,2.938577267
301.958,-1.019305233
302.000,2.653368900
302.042,-0.834364400
302.083,-0.489343400
302.125,0.516998967
302.167,3.170742700
302.208,4.619716000
302.250,2.673773200
302.292,2.740787900
302.333,-1.650680133
302.375,1.755057200
302.417,2.164011700
302.458,2.506312100
302.500,1.973995900
302.542,0.472264100
302.583,2.371884633
302.625,21.546124970
302.667,19.279609230
302.708,18.975885830
302.750,-42.869618900
302.792,-9.632189300
302.833,-2.605523000
302.875,-0.006913533
302.917,12.004582500
302.958,-2.677517167
303.000,1.810585500
303.042,-1.608452700
303.083,5.801925733
303.125,3.691272000
303.167,2.109908600
303.208,6.650604167
303.250,1.217368500
303.292,4.273265833
303.333,2.814518800
303.375,0.776773700
303.417,1.139585500
303.458,6.917482833
303.500,1.172675000
303.542,-1.315433233
303.583,3.420494833
303.625,28.093269770
303.667,17.948480900
303.708,14.844725930
303.750,-39.299912600
303.792,-0.652962967
303.833,-19.035913530
303.875,1.120978700
303.917,5.900585500
303.958,6.677668200
304.000,4.852227930
304.042,-2.367558400
304.083,-0.466414500
304.125,6.462585500
304.167,-1.809311833
304.208,4.446444633
304.250,5.048272000
304.292,4.298330600
304.333,3.066498267
304.375,6.710099467
304.417,1.217368500
304.458,1.637493000
304.500,5.361606333
304.542,0.922534700
304.583,7.307531567
304.625,1.351300700
304.667,1.238666700
304.708,29.664242030
304.750,12.231760600
304.792,-0.654808970
304.833,8.224080233
304.875,-36.861916400
304.917,-4.145382200
304.958,-9.411453833
305.000,3.900255300
305.042,5.393057200
305.083,6.153039433
305.125,-1.362840133
305.167,1.926019000
305.208,1.407386900
305.250,4.492265833
305.292,-1.392528833
305.333,4.368085333
305.375,3.452941100
305.417,1.053313800
305.458,2.116513300
305.500,4.362158100
305.542,0.127245400
305.583,4.893954533
305.625,-1.537725833
305.667,0.227401133
305.708,23.789614800
305.750,19.745523270
305.792,3.299926833
305.833,9.415987700
305.875,-41.268198100
305.917,-6.100027100
305.958,-5.334942800
306.000,-1.628840133
306.042,10.198057200
306.083,2.981916333
306.125,6.065585633
306.167,-2.927840133
306.208,2.114057200
306.250,-1.170942800
306.292,6.981661433
306.333,-0.822997633
306.375,7.005171733
306.417,5.454153133
306.458,2.250290600
306.500,-0.190046800
306.542,4.472850533
306.583,1.078953200
306.625,20.217360030
306.667,13.952407800
306.708,3.087217567
306.750,5.066445067
306.792,-4.901541967
306.833,2.995333967
306.875,-31.031236030
306.917,-9.532581667
306.958,6.062247870
307.000,-6.770444133
307.042,5.341453200
307.083,9.657350533
307.125,5.910350533
307.167,0.014453200
307.208,-0.044546800
307.250,2.008453200
307.292,2.436453200
307.333,3.877350533
307.375,1.220453200
307.417,2.299446100
307.458,5.001579333
307.500,2.611453200
307.542,2.840932000
307.583,2.272266800
307.625,3.737991833
307.667,1.078953200
307.708,22.341318070
307.750,7.069329067
307.792,-1.823684633
307.833,6.903609067
307.875,-23.702244570
307.917,-0.319382530
307.958,4.591350530
308.000,-8.623444133
308.042,3.245453200
308.083,9.682350533
308.125,1.913453200
308.167,-0.689546800
308.208,1.535909600
308.250,4.619076033
308.292,1.220453200
308.333,8.400350533
308.375,-1.342444133
308.417,4.155350533
308.458,2.482606500
308.500,-0.136575100
308.542,4.168088533
308.583,2.787896600
308.625,2.325924900
308.667,3.218669633
308.708,23.042320700
308.750,19.884346530
308.792,0.842691770
308.833,5.399282233
308.875,-42.623290630
308.917,7.709168530
308.958,-15.808472430
309.000,3.414424900
309.042,7.455424900
309.083,4.016424900
309.125,2.944322233
309.167,0.431424900
309.208,-0.394575100
309.250,4.102424900
309.292,5.589561333
309.333,2.550896600
309.375,2.673896600
309.417,0.180804000
309.458,4.749680933
309.500,1.683126600
309.542,0.883024900
309.583,4.220714833
309.625,0.968243600
309.667,27.957007870
309.708,9.503596033
309.750,-4.418354430
309.792,8.177945167
309.833,-33.424583000
309.875,0.341687100
309.917,-3.931075100
309.958,3.124924900
310.000,2.577924900
310.042,2.610896600
310.083,4.908793933
310.125,1.959896600
310.167,1.183896600
310.208,2.288077500
310.250,1.220896600
310.292,3.780793933
310.333,1.078896600
310.375,4.141896600
310.417,1.078896600
310.458,5.832793933
310.500,1.645896600
310.542,1.123896600
310.583,5.015522233
310.625,1.050285300
310.667,23.469602700
310.708,25.223077570
310.750,-2.436734330
310.792,4.855897933
310.833,-42.478015230
310.875,0.770137730
310.917,-4.081700100
310.958,-13.913914430
311.000,15.285691270
311.042,14.124685570
311.083,7.409885200
311.125,3.272793933
311.167,1.216896600
311.208,1.421896600
311.250,4.476793933
311.292,2.933896600
311.333,3.137896600
311.375,1.356896600
311.417,4.058793933
311.458,2.835896600
311.500,0.352953200
311.542,1.169953200
311.583,1.321924900
311.625,5.734822233
311.667,1.078924900
311.708,29.480076000
311.750,7.928242633
311.792,-0.968229370
311.833,10.647603870
311.875,-35.921609630
311.917,-2.184101200
311.958,-4.620075100
312.000,-6.308972433
312.042,14.838924900
312.083,-0.118075100
312.125,4.337822233
312.167,-2.679075100
312.208,-0.479075100
312.250,3.232924900
312.292,5.358822233
312.333,1.078924900
312.375,4.077924900
312.417,1.657105800
312.458,3.688822233
312.500,2.070924900
312.542,1.832804000
312.583,3.528593933
312.625,2.821724900
312.667,1.310696600
312.708,2.448615133
312.750,27.185098470
312.792,10.032847633
312.833,1.143961833
312.875,7.795795967
312.917,-34.362391600
312.958,-2.281503230
313.000,-9.053303400
313.042,4.027696600
313.083,0.473799267
313.125,6.496593933
313.167,4.472622233
313.208,0.576696600
313.250,1.648696600
313.292,1.684131500
313.333,-0.250644900
313.375,4.225259533
313.417,0.003355100
313.458,1.667355100
313.500,3.006716433
313.542,-0.157616600
313.583,10.254972730
313.625,-2.559542233
313.667,-2.559542233
313.708,26.069066730
313.750,9.473602233
313.792,-3.532342770
313.833,-0.838831633
313.875,2.720597367
313.917,-35.475354170
313.958,-2.363424830
314.000,2.845981500
314.042,-11.776915830
314.083,5.787084167
314.125,7.848981500
314.167,2.721981500
314.208,-0.420658300
314.250,-2.500304333
314.292,0.807248900
314.333,6.013229333
314.375,3.368555000
314.417,-1.844457833
314.458,1.206861800
314.500,1.513668300
314.542,4.171565633
314.583,0.682668300
314.625,2.932668300
314.667,1.007640000
314.708,0.275668300
314.750,29.450962830
314.792,8.650932567
314.833,-3.549882570
314.875,10.518101100
314.917,-39.418191530
314.958,-4.010439730
315.000,-0.021794470
315.042,-12.953471930
315.083,4.852520967
315.125,10.339137730
315.167,3.673668300
315.208,-0.573508300
315.250,-4.648290433
315.292,3.315551533
315.333,-1.738700733
315.375,1.229974967
315.417,3.013926300
315.458,-1.652272533
315.500,3.192882500
315.542,-1.628896733
315.583,5.800926233
315.625,2.632028900
315.667,-1.675868433
315.708,-3.311448933
315.750,29.889798730
315.792,10.051670670
315.833,-6.002231730
315.875,7.864452133
315.917,-41.364743170
315.958,-0.224778800
316.000,-7.171514633
316.042,-9.084507533
316.083,11.270652770
316.125,1.158557200
316.167,3.184382700
316.208,-2.247948833
316.250,-0.273987400
316.292,6.057778900
316.333,-1.906368433
316.375,3.305545200
316.417,3.401800100
316.458,-2.575868433
316.500,1.852028900
316.542,1.026028900
316.583,1.970028900
316.625,3.210028900
316.667,-1.652583833
316.708,27.316249000
316.750,6.018651100
316.792,0.389651700
316.833,10.028280100
316.875,-42.337709070
316.917,-5.892038600
316.958,-4.377355300
317.000,4.100096270
317.042,-4.827340133
317.083,6.229778900
317.125,2.287557200
317.167,1.297778900
317.208,-3.073552633
317.250,2.237430000
317.292,4.767323500
317.333,-2.319297733
317.375,2.292033800
317.417,2.503177300
317.458,-2.414252633
317.500,1.081170200
317.542,2.837028900
317.583,2.807028900
317.625,-0.237896733
317.667,-2.245896733
317.708,28.645193100
317.750,5.894109433
317.792,-5.125311800
317.833,-4.034363033
317.875,-27.790309200
317.917,-3.280177330
317.958,2.263528900
318.000,-2.663743433
318.042,-0.717514633
318.083,6.728573500
318.125,-2.366118433
318.167,0.873658800
318.208,2.967545200
318.250,0.135131567
318.292,2.434639800
318.333,1.840807200
318.375,2.068028900
318.417,-2.259868433
318.458,0.963028900
318.500,3.334028900
318.542,-1.628868433
318.583,2.161028900
318.625,2.585260900
318.667,0.535612700
318.708,15.319129500
318.750,19.867891430
318.792,-3.677472300
318.833,-0.931116367
318.875,-32.345862070
318.917,-3.349325970
318.958,-7.356937900
319.000,1.237132967
319.042,4.202846967
319.083,4.053658800
319.125,1.399170200
319.167,1.074028900
319.208,-1.943868433
319.250,0.989521100
319.292,4.577028900
319.333,-0.868868433
319.375,1.010028900
319.417,2.058260900
319.458,-1.606404433
319.500,2.062376900
319.542,1.426376900
319.583,0.894595567
319.625,-2.316637367
319.667,-1.698315567
319.708,33.736855200
319.750,5.078818933
319.792,17.009873470
319.833,-43.769203800
319.875,-3.683339033
319.917,-8.215783533
319.958,3.180244767
320.000,2.955130800
320.042,1.536113800
320.083,-3.456642033
320.125,-0.406340100
320.167,4.739659900
320.208,5.350441233
320.250,2.690631600
320.292,2.042750500
320.333,-0.260376133
320.375,-1.423376133
320.417,2.165405200
320.458,0.695708767
320.500,0.354935167
320.542,4.079400500
320.583,-1.331671133
320.625,-1.996094800
320.667,32.061483030
320.708,-22.826575830
320.750,-3.764896600
320.792,0.751135000
320.833,5.327278330
320.875,40.538772730
320.917,-35.865335270
320.958,0.222630300
321.000,-12.976750600
321.042,-1.370347833
321.083,3.110405200
321.125,2.706405200
321.167,-1.767376133
321.208,-0.043187933
321.250,3.410157800
321.292,-1.181376133
321.333,3.453881900
321.375,3.081383100
321.417,-1.781376133
321.458,-1.198695733
321.500,3.931058500
321.542,1.658614567
321.583,0.081884000
321.625,29.270427200
321.667,-41.416719030
321.708,5.173347033
321.750,3.447390067
321.792,35.468528330
321.833,7.206569200
321.875,4.158242333
321.917,-37.861192770
321.958,-14.210180730
322.000,-7.992998767
322.042,2.424172033
322.083,9.110752100
322.125,2.153251600
322.167,-3.867600433
322.208,-4.324147833
322.250,4.774605200
322.292,-1.068147833
322.333,8.067660900
322.375,-3.267397267
322.417,3.543041300
322.458,1.702888500
322.500,-1.742285800
322.542,27.075000700
322.583,15.304429370
322.625,-1.035976330
322.667,-2.217143100
322.708,-0.554275967
322.750,-29.903374870
322.792,-30.458279830
322.833,36.524551370
322.875,-33.219296430
322.917,-1.327205233
322.958,-5.161869767
323.000,3.454208467
323.042,4.512924900
323.083,6.231924900
323.125,-1.803972433
323.167,1.496924900
323.208,-1.619972433
323.250,2.398011000
323.292,-1.702125033
323.333,4.460822233
323.375,-1.483972433
323.417,3.512837900
323.458,0.903844267
323.500,0.385376533
323.542,30.627481500
323.583,-33.971240200
323.625,-0.158896067
323.667,8.254497667
323.708,-0.379623000
323.750,1.775410000
323.792,22.448917300
323.833,24.420010370
323.875,-35.520343770
323.917,-15.336223030
323.958,-6.691130733
324.000,-4.156956767
324.042,7.785844000
324.083,11.470035230
324.125,-4.594156000
324.167,-0.105247767
324.208,9.940949967
324.250,-4.266869767
324.292,3.613833533
324.333,6.077822233
324.375,0.221151867
324.417,-5.115226467
324.458,3.904737233
324.500,9.451650733
324.542,-3.950754167
324.583,3.610825933
324.625,-5.299104300
324.667,10.644592370
324.708,0.621398567
324.750,-2.877948667
324.792,3.335940733
324.833,20.406077200
324.875,8.345283567
324.917,13.595764200
324.958,-35.150959000
325.000,-15.635659230
325.042,-6.129770733
325.083,-0.985278133
325.125,9.027362700
325.167,0.711855300
325.208,1.102177500
325.250,1.692439700
325.292,1.237696600
325.333,2.017607900
325.375,-0.165200733
325.417,2.677696600
325.458,2.549696600
325.500,0.825044600
325.542,23.448139500
325.583,12.749249770
325.625,5.658365900
325.667,-33.753611730
325.708,-13.900657630
325.750,2.745990500
325.792,-3.550384933
325.833,-1.886347933
325.875,5.680356833
325.917,-3.310776767
325.958,0.949741967
326.000,-5.541200733
326.042,0.273799267
326.083,6.053696600
326.125,4.329724900
326.167,1.708696600
326.208,-3.187172433
326.250,2.432696600
326.292,-1.747200733
326.333,3.787622233
326.375,-1.597200733
326.417,3.472696600
326.458,4.091928600
326.500,0.748044600
326.542,30.356083330
326.583,6.708911533
326.625,6.182044300
326.667,-25.881872870
326.708,-4.232196900
326.750,-8.586565533
326.792,2.719451833
326.833,7.725658767
326.875,-33.488808800
326.917,22.172856230
326.958,0.794716200
327.000,-1.463561133
327.042,7.558724900
327.083,1.930724900
327.125,0.499724900
327.167,-2.536172433
327.208,3.287724900
327.250,1.732840900
327.292,1.882044600
327.333,-1.632708433
327.375,1.734072900
327.417,2.475072900
327.458,-1.482781833
327.500,2.297714700
327.542,3.056926700
327.583,-1.501137833
327.625,-2.624854633
327.667,10.729942770
327.708,18.359984400
327.750,6.977872033
327.792,6.799565633
327.833,2.193012533
327.875,9.408066033
327.917,-35.093639500
327.958,-9.220261733
328.000,-5.009014700
328.042,8.453438867
328.083,1.252799267
328.125,2.034696600
328.167,3.948622233
328.208,-2.507172433
328.250,1.145724900
328.292,3.168724900
328.333,2.540724900
328.375,-3.995605767
328.417,2.902072900
328.458,2.689072900
328.500,0.983072900
328.542,13.266347970
328.583,5.721350800
328.625,-4.207937433
328.667,21.763542970
328.708,-28.070583770
328.750,-6.264017100
328.792,32.783349700
328.833,-35.835256270
328.875,3.369918167
328.917,-2.972831700
328.958,-4.301626367
329.000,7.570168300
329.042,3.203168300
329.083,1.662168300
329.125,-4.939729033
329.167,-0.091831700
329.208,0.586168300
329.250,19.189123500
329.292,7.061771667
329.333,0.345198133
329.375,1.747800800
329.417,-4.506623667
329.458,-5.387378767
329.500,-1.278399533
329.542,-3.770999800
329.583,-2.463843433
329.625,-0.816764967
329.667,-23.386721300
329.708,2.254223670
329.750,2.207542667
329.792,-0.439092433
329.833,3.288689600
329.875,4.675324600
329.917,-5.131099667
329.958,4.146453367
330.000,-5.712729033
330.042,1.077270967
330.083,0.484270967
330.125,6.328065633
330.167,0.824168300
330.208,-0.778729033
330.250,2.016168300
330.292,-2.977729033
330.333,3.054174900
330.375,5.510735233
330.417,-1.597172433
330.458,0.609724900
330.500,1.726724900
330.542,-0.081275100
330.583,30.856937770
330.625,8.093035333
330.667,7.054401033
330.708,-32.325165200
330.750,-11.041219170
330.792,-0.456923900
330.833,-8.820382533
330.875,8.534782667
330.917,-5.349420100
330.958,-0.133244833
331.000,-1.079894200
331.042,-4.131798067
331.083,6.071727567
331.125,2.384402300
331.167,8.458233533
331.208,-3.069172433
331.250,2.274724900
331.292,1.594166600
331.333,0.621662700
331.375,3.952182633
331.417,5.050074833
331.458,-1.603172433
331.500,1.967724900
331.542,1.873724900
331.583,2.434217100
331.625,-0.211172433
331.667,3.257921000
331.708,8.662210433
331.750,3.259950300
331.792,21.272333400
331.833,12.255296100
331.875,8.901164567
331.917,-34.488919370
331.958,-17.196605130
332.000,1.229177500
332.042,-8.415172433
332.083,5.590116267
332.125,5.844622233
332.167,-1.104816400
332.208,2.942166200
332.250,-2.439172433
332.292,4.704593933
332.333,4.924724900
332.375,-1.597172433
332.417,2.202724900
332.458,1.475724900
332.500,1.225953700
332.542,0.899056367
332.583,1.623114000
332.625,0.150017500
332.667,34.678794470
332.708,-27.846368670
332.750,3.444272367
332.792,-2.771085500
332.833,23.584105700
332.875,18.967028600
332.917,-43.413071800
332.958,-2.253539533
333.000,-10.269172430
333.042,2.507724900
333.083,1.958827567
333.125,4.229724900
333.167,2.822724900
333.208,-1.139744700
333.250,0.927784100
333.292,4.123321600
333.333,-0.894172433
333.375,1.775724900
333.417,4.764918933
333.458,-1.663620833
333.500,2.194784100
333.542,-0.428318633
333.583,-1.903353533
333.625,5.720104633
333.667,-0.487516733
333.708,27.809394900
333.750,5.077152000
333.792,3.208630933
333.833,4.383039367
333.875,-35.341785930
333.917,-5.251607030
333.958,-9.838674033
334.000,-9.621109070
334.042,16.978176200
334.083,-2.427211733
334.125,1.269685600
334.167,0.174685600
334.208,1.413685600
334.250,1.011325967
334.292,0.920685600
334.333,1.800176200
334.375,-1.425211733
334.417,1.436685600
334.458,0.643788267
334.500,2.488409400
334.542,-1.338101533
334.583,3.669293733
334.625,29.595267700
334.667,4.123614967
334.708,-29.441260970
334.750,-2.245418900
334.792,-4.699641233
334.833,2.911723933
334.875,37.096890570
334.917,-40.180579400
334.958,-2.973098333
335.000,-6.215211733
335.042,-1.154211733
335.083,10.229685600
335.125,-1.432211733
335.167,5.956582933
335.208,-1.816211733
335.250,2.974685600
335.292,-4.262211733
335.333,4.610685600
335.375,-1.432211733
335.417,3.427033600
335.458,3.701754200
335.500,-1.447533133
335.542,6.270060367
335.583,-4.324002867
335.625,2.075477000
335.667,1.088393700
335.708,25.368090000
335.750,9.433998967
335.792,-4.211029330
335.833,10.332963530
335.875,-40.947657770
335.917,-3.116125700
335.958,-4.946211733
336.000,-8.958109067
336.042,14.922668400
336.083,0.417685600
336.125,-0.580314400
336.167,-2.230211733
336.208,0.473788267
336.250,2.091427767
336.292,4.271128167
336.333,-1.580305867
336.375,2.694883267
336.417,-1.416907133
336.458,2.565379200
336.500,-1.409304333
336.542,3.221477000
336.583,4.693477000
336.625,-16.539992330
336.667,11.144354000
336.708,30.212274700
336.750,2.944873300
336.792,4.613221730
336.833,6.194431033
336.875,-24.193880500
336.917,-17.105958130
336.958,-8.699130333
337.000,-1.757492900
337.042,10.295438000
337.083,-1.774550333
337.125,-1.151568300
337.167,-0.496672800
337.208,-1.783662067
337.250,13.839587700
337.292,3.919710267
337.333,-4.540265300
337.375,-20.172110100
337.417,2.568128733
337.458,-6.230824267
337.500,-3.873324567
337.542,11.666602300
337.583,2.124267700
337.625,-0.772024200
337.667,1.483325100
337.708,-4.350499267
337.750,2.549381300
337.792,2.529823400
337.833,2.895051000
337.875,-1.525828133
337.917,-0.255034533
337.958,-0.142431300
338.000,12.134361570
338.042,2.672807867
338.083,3.078881667
338.125,-7.348181867
338.167,5.492763300
338.208,-1.974532667
338.250,-2.247817733
338.292,1.910686400
338.333,-0.990023967
338.375,-9.677434067
338.417,1.933184133
338.458,-4.462972433
338.500,-0.760592233
338.542,2.519004500
