$Swift Cr flowyear 2019 YC updated 06/01/23,
294.292,0.141582897
294.333,0.141582897
294.375,0.141582897
294.417,0.141582897
294.458,0.141582897
294.5,0.141582897
294.542,0.141582897
294.583,0.141582897
294.625,0.141582897
294.667,0.141582897
294.708,0.141582897
294.75,0.141582897
294.792,0.141582897
294.833,0.141582897
294.875,0.141582897
294.917,0.141582897
294.958,0.141582897
295,0.141582897
295.042,0.141582897
295.083,0.141582897
295.125,0.141582897
295.167,0.141582897
295.208,0.141582897
295.25,0.141582897
295.292,0.141582897
295.333,0.141582897
295.375,0.141582897
295.417,0.141582897
295.458,0.141582897
295.5,0.141582897
295.542,0.141582897
295.583,0.141582897
295.625,0.141582897
295.667,0.141582897
295.708,0.141582897
295.75,0.141582897
295.792,0.141582897
295.833,0.141582897
295.875,0.141582897
295.917,0.141582897
295.958,0.141582897
296,0.141582897
296.042,0.141582897
296.083,0.141582897
296.125,0.141582897
296.167,0.141582897
296.208,0.141582897
296.25,0.141582897
296.292,0.141582897
296.333,0.141582897
296.375,0.141582897
296.417,0.141582897
296.458,0.141582897
296.5,0.141582897
296.542,0.141582897
296.583,0.141582897
296.625,0.141582897
296.667,0.141582897
296.708,0.141582897
296.75,0.141582897
296.792,0.141582897
296.833,0.141582897
296.875,0.141582897
296.917,0.141582897
296.958,0.141582897
297,0.141582897
297.042,0.141582897
297.083,0.141582897
297.125,0.141582897
297.167,0.141582897
297.208,0.141582897
297.25,0.141582897
297.292,0.141582897
297.333,0.141582897
297.375,0.141582897
297.417,0.141582897
297.458,0.141582897
297.5,0.141582897
297.542,0.141582897
297.583,0.141582897
297.625,0.141582897
297.667,0.141582897
297.708,0.141582897
297.75,0.141582897
297.792,0.141582897
297.833,0.141582897
297.875,0.141582897
297.917,0.141582897
297.958,0.141582897
298,0.141582897
298.042,0.141582897
298.083,0.141582897
298.125,0.141582897
298.167,0.141582897
298.208,0.141582897
298.25,0.141582897
298.292,0.141582897
298.333,0.141582897
298.375,0.141582897
298.417,0.141582897
298.458,0.141582897
298.5,0.141582897
298.542,0.141582897
298.583,0.141582897
298.625,0.141582897
298.667,0.141582897
298.708,0.141582897
298.75,0.141582897
298.792,0.141582897
298.833,0.141582897
298.875,0.141582897
298.917,0.141582897
298.958,0.141582897
299,0.141582897
299.042,0.141582897
299.083,0.141582897
299.125,0.141582897
299.167,0.141582897
299.208,0.141582897
299.25,0.141582897
299.292,0.141582897
299.333,0.141582897
299.375,0.141582897
299.417,0.141582897
299.458,0.141582897
299.5,0.141582897
299.542,0.141582897
299.583,0.141582897
299.625,0.141582897
299.667,0.141582897
299.708,0.141582897
299.75,0.141582897
299.792,0.141582897
299.833,0.141582897
299.875,0.141582897
299.917,0.141582897
299.958,0.141582897
300,0.141582897
300.042,0.141582897
300.083,0.141582897
300.125,0.141582897
300.167,0.141582897
300.208,0.141582897
300.25,0.141582897
300.292,0.141582897
300.333,0.141582897
300.375,0.141582897
300.417,0.141582897
300.458,0.141582897
300.5,0.141582897
300.542,0.141582897
300.583,0.141582897
300.625,0.141582897
300.667,0.141582897
300.708,0.141582897
300.75,0.141582897
300.792,0.141582897
300.833,0.141582897
300.875,0.141582897
300.917,0.141582897
300.958,0.141582897
301,0.141582897
301.042,0.141582897
301.083,0.141582897
301.125,0.141582897
301.167,0.141582897
301.208,0.141582897
301.25,0.141582897
301.292,0.141582897
301.333,0.141582897
301.375,0.141582897
301.417,0.141582897
301.458,0.141582897
301.5,0.141582897
301.542,0.141582897
301.583,0.141582897
301.625,0.141582897
301.667,0.141582897
301.708,0.141582897
301.75,0.141582897
301.792,0.141582897
301.833,0.141582897
301.875,0.141582897
301.917,0.141582897
301.958,0.141582897
302,0.141582897
302.042,0.141582897
302.083,0.141582897
302.125,0.141582897
302.167,0.141582897
302.208,0.141582897
302.25,0.141582897
302.292,0.141582897
302.333,0.141582897
302.375,0.141582897
302.417,0.141582897
302.458,0.141582897
302.5,0.141582897
302.542,0.141582897
302.583,0.141582897
302.625,0.141582897
302.667,0.141582897
302.708,0.141582897
302.75,0.141582897
302.792,0.141582897
302.833,0.141582897
302.875,0.141582897
302.917,0.141582897
302.958,0.141582897
303,0.141582897
303.042,0.141582897
303.083,0.141582897
303.125,0.141582897
303.167,0.141582897
303.208,0.141582897
303.25,0.141582897
303.292,0.141582897
303.333,0.141582897
303.375,0.141582897
303.417,0.141582897
303.458,0.141582897
303.5,0.141582897
303.542,0.141582897
303.583,0.141582897
303.625,0.141582897
303.667,0.141582897
303.708,0.141582897
303.75,0.141582897
303.792,0.141582897
303.833,0.141582897
303.875,0.141582897
303.917,0.141582897
303.958,0.141582897
304,0.141582897
304.042,0.141582897
304.083,0.141582897
304.125,0.141582897
304.167,0.141582897
304.208,0.141582897
304.25,0.141582897
304.292,0.141582897
304.333,0.141582897
304.375,0.141582897
304.417,0.141582897
304.458,0.141582897
304.5,0.141582897
304.542,0.141582897
304.583,0.141582897
304.625,0.141582897
304.667,0.141582897
304.708,0.141582897
304.75,0.141582897
304.792,0.141582897
304.833,0.141582897
304.875,0.141582897
304.917,0.141582897
304.958,0.141582897
305,0
305.042,0
305.083,0
305.125,0
305.167,0
305.208,0
305.25,0
305.292,0
305.333,0
305.375,0
305.417,0
305.458,0
305.5,0
305.542,0
305.583,0
305.625,0
305.667,0
305.708,0
305.75,0
305.792,0
305.833,0
305.875,0
305.917,0
305.958,0
306,0.622964746
306.042,0.622964746
306.083,0.622964746
306.125,0.622964746
306.167,0.622964746
306.208,0.622964746
306.25,0.622964746
306.292,0.622964746
306.333,0.622964746
306.375,0.622964746
306.417,0.622964746
306.458,0.622964746
306.5,0.622964746
306.542,0.622964746
306.583,0.622964746
306.625,0.622964746
306.667,0.622964746
306.708,0.622964746
306.75,0.622964746
306.792,0.622964746
306.833,0.622964746
306.875,0.622964746
306.917,0.622964746
306.958,0.622964746
307,0.764547643
307.042,0.764547643
307.083,0.764547643
307.125,0.764547643
307.167,0.764547643
307.208,0.764547643
307.25,0.764547643
307.292,0.764547643
307.333,0.764547643
307.375,0.764547643
307.417,0.764547643
307.458,0.764547643
307.5,0.764547643
307.542,0.764547643
307.583,0.764547643
307.625,0.764547643
307.667,0.764547643
307.708,0.764547643
307.75,0.764547643
307.792,0.764547643
307.833,0.764547643
307.875,0.764547643
307.917,0.764547643
307.958,0.764547643
308,0.821180801
308.042,0.821180801
308.083,0.821180801
308.125,0.821180801
308.167,0.821180801
308.208,0.821180801
308.25,0.821180801
308.292,0.821180801
308.333,0.821180801
308.375,0.821180801
308.417,0.821180801
308.458,0.821180801
308.5,0.821180801
308.542,0.821180801
308.583,0.821180801
308.625,0.821180801
308.667,0.821180801
308.708,0.821180801
308.75,0.821180801
308.792,0.821180801
308.833,0.821180801
308.875,0.821180801
308.917,0.821180801
308.958,0.821180801
309,0.679597905
309.042,0.679597905
309.083,0.679597905
309.125,0.679597905
309.167,0.679597905
309.208,0.679597905
309.25,0.679597905
309.292,0.679597905
309.333,0.679597905
309.375,0.679597905
309.417,0.679597905
309.458,0.679597905
309.5,0.679597905
309.542,0.679597905
309.583,0.679597905
309.625,0.679597905
309.667,0.679597905
309.708,0.679597905
309.75,0.679597905
309.792,0.679597905
309.833,0.679597905
309.875,0.679597905
309.917,0.679597905
309.958,0.679597905
310,0.679597905
310.042,0.679597905
310.083,0.679597905
310.125,0.679597905
310.167,0.679597905
310.208,0.679597905
310.25,0.679597905
310.292,0.679597905
310.333,0.679597905
310.375,0.679597905
310.417,0.679597905
310.458,0.679597905
310.5,0.679597905
310.542,0.679597905
310.583,0.679597905
310.625,0.679597905
310.667,0.679597905
310.708,0.679597905
310.75,0.679597905
310.792,0.679597905
310.833,0.679597905
310.875,0.679597905
310.917,0.679597905
310.958,0.679597905
311,0.622964746
311.042,0.622964746
311.083,0.622964746
311.125,0.622964746
311.167,0.622964746
311.208,0.622964746
311.25,0.622964746
311.292,0.622964746
311.333,0.622964746
311.375,0.622964746
311.417,0.622964746
311.458,0.622964746
311.5,0.622964746
311.542,0.622964746
311.583,0.622964746
311.625,0.622964746
311.667,0.622964746
311.708,0.622964746
311.75,0.622964746
311.792,0.622964746
311.833,0.622964746
311.875,0.622964746
311.917,0.622964746
311.958,0.622964746
312,0.707914484
312.042,0.707914484
312.083,0.707914484
312.125,0.707914484
312.167,0.707914484
312.208,0.707914484
312.25,0.707914484
312.292,0.707914484
312.333,0.707914484
312.375,0.707914484
312.417,0.707914484
312.458,0.707914484
312.5,0.707914484
312.542,0.707914484
312.583,0.707914484
312.625,0.707914484
312.667,0.707914484
312.708,0.707914484
312.75,0.707914484
312.792,0.707914484
312.833,0.707914484
312.875,0.707914484
312.917,0.707914484
312.958,0.707914484
313,0.707914484
313.042,0.707914484
313.083,0.707914484
313.125,0.707914484
313.167,0.707914484
313.208,0.707914484
313.25,0.707914484
313.292,0.707914484
313.333,0.707914484
313.375,0.707914484
313.417,0.707914484
313.458,0.707914484
313.5,0.707914484
313.542,0.707914484
313.583,0.707914484
313.625,0.707914484
313.667,0.707914484
313.708,0.707914484
313.75,0.707914484
313.792,0.707914484
313.833,0.707914484
313.875,0.707914484
313.917,0.707914484
313.958,0.707914484
314,0.736231063
314.042,0.736231063
314.083,0.736231063
314.125,0.736231063
314.167,0.736231063
314.208,0.736231063
314.25,0.736231063
314.292,0.736231063
314.333,0.736231063
314.375,0.736231063
314.417,0.736231063
314.458,0.736231063
314.5,0.736231063
314.542,0.736231063
314.583,0.736231063
314.625,0.736231063
314.667,0.736231063
314.708,0.736231063
314.75,0.736231063
314.792,0.736231063
314.833,0.736231063
314.875,0.736231063
314.917,0.736231063
314.958,0.736231063
315,0.679597905
315.042,0.679597905
315.083,0.679597905
315.125,0.679597905
315.167,0.679597905
315.208,0.679597905
315.25,0.679597905
315.292,0.679597905
315.333,0.679597905
315.375,0.679597905
315.417,0.679597905
315.458,0.679597905
315.5,0.679597905
315.542,0.679597905
315.583,0.679597905
315.625,0.679597905
315.667,0.679597905
315.708,0.679597905
315.75,0.679597905
315.792,0.679597905
315.833,0.679597905
315.875,0.679597905
315.917,0.679597905
315.958,0.679597905
316,0.764547643
316.042,0.764547643
316.083,0.764547643
316.125,0.764547643
316.167,0.764547643
316.208,0.764547643
316.25,0.764547643
316.292,0.764547643
316.333,0.764547643
316.375,0.764547643
316.417,0.764547643
316.458,0.764547643
316.5,0.764547643
316.542,0.764547643
316.583,0.764547643
316.625,0.764547643
316.667,0.764547643
316.708,0.764547643
316.75,0.764547643
316.792,0.764547643
316.833,0.764547643
316.875,0.764547643
316.917,0.764547643
316.958,0.764547643
317,0.707914484
317.042,0.707914484
317.083,0.707914484
317.125,0.707914484
317.167,0.707914484
317.208,0.707914484
317.25,0.707914484
317.292,0.707914484
317.333,0.707914484
317.375,0.707914484
317.417,0.707914484
317.458,0.707914484
317.5,0.707914484
317.542,0.707914484
317.583,0.707914484
317.625,0.707914484
317.667,0.707914484
317.708,0.707914484
317.75,0.707914484
317.792,0.707914484
317.833,0.707914484
317.875,0.707914484
317.917,0.707914484
317.958,0.707914484
318,0.764547643
318.042,0.764547643
318.083,0.764547643
318.125,0.764547643
318.167,0.764547643
318.208,0.764547643
318.25,0.764547643
318.292,0.764547643
318.333,0.764547643
318.375,0.764547643
318.417,0.764547643
318.458,0.764547643
318.5,0.764547643
318.542,0.764547643
318.583,0.764547643
318.625,0.764547643
318.667,0.764547643
318.708,0.764547643
318.75,0.764547643
318.792,0.764547643
318.833,0.764547643
318.875,0.764547643
318.917,0.764547643
318.958,0.764547643
319,0.651281325
319.042,0.651281325
319.083,0.651281325
319.125,0.651281325
319.167,0.651281325
319.208,0.651281325
319.25,0.651281325
319.292,0.651281325
319.333,0.651281325
319.375,0.651281325
319.417,0.651281325
319.458,0.651281325
319.5,0.651281325
319.542,0.651281325
319.583,0.651281325
319.625,0.651281325
319.667,0.651281325
319.708,0.651281325
319.75,0.651281325
319.792,0.651281325
319.833,0.651281325
319.875,0.651281325
319.917,0.651281325
319.958,0.651281325
320,0.707914484
320.042,0.707914484
320.083,0.707914484
320.125,0.707914484
320.167,0.707914484
320.208,0.707914484
320.25,0.707914484
320.292,0.707914484
320.333,0.707914484
320.375,0.707914484
320.417,0.707914484
320.458,0.707914484
320.5,0.707914484
320.542,0.707914484
320.583,0.707914484
320.625,0.707914484
320.667,0.707914484
320.708,0.707914484
320.75,0.707914484
320.792,0.707914484
320.833,0.707914484
320.875,0.707914484
320.917,0.707914484
320.958,0.707914484
321,0.594648167
321.042,0.594648167
321.083,0.594648167
321.125,0.594648167
321.167,0.594648167
321.208,0.594648167
321.25,0.594648167
321.292,0.594648167
321.333,0.594648167
321.375,0.594648167
321.417,0.594648167
321.458,0.594648167
321.5,0.594648167
321.542,0.594648167
321.583,0.594648167
321.625,0.594648167
321.667,0.594648167
321.708,0.594648167
321.75,0.594648167
321.792,0.594648167
321.833,0.594648167
321.875,0.594648167
321.917,0.594648167
321.958,0.594648167
322,0.509698428
322.042,0.509698428
322.083,0.509698428
322.125,0.509698428
322.167,0.509698428
322.208,0.509698428
322.25,0.509698428
322.292,0.509698428
322.333,0.509698428
322.375,0.509698428
322.417,0.509698428
322.458,0.509698428
322.5,0.509698428
322.542,0.509698428
322.583,0.509698428
322.625,0.509698428
322.667,0.509698428
322.708,0.509698428
322.75,0.509698428
322.792,0.509698428
322.833,0.509698428
322.875,0.509698428
322.917,0.509698428
322.958,0.509698428
323,0.42474869
323.042,0.42474869
323.083,0.42474869
323.125,0.42474869
323.167,0.42474869
323.208,0.42474869
323.25,0.42474869
323.292,0.42474869
323.333,0.42474869
323.375,0.42474869
323.417,0.42474869
323.458,0.42474869
323.5,0.42474869
323.542,0.42474869
323.583,0.42474869
323.625,0.42474869
323.667,0.42474869
323.708,0.42474869
323.75,0.42474869
323.792,0.42474869
323.833,0.42474869
323.875,0.42474869
323.917,0.42474869
323.958,0.42474869
324,0.481381849
324.042,0.481381849
324.083,0.481381849
324.125,0.481381849
324.167,0.481381849
324.208,0.481381849
324.25,0.481381849
324.292,0.481381849
324.333,0.481381849
324.375,0.481381849
324.417,0.481381849
324.458,0.481381849
324.5,0.481381849
324.542,0.481381849
324.583,0.481381849
324.625,0.481381849
324.667,0.481381849
324.708,0.481381849
324.75,0.481381849
324.792,0.481381849
324.833,0.481381849
324.875,0.481381849
324.917,0.481381849
324.958,0.481381849
325,0.481381849
325.042,0.481381849
325.083,0.481381849
325.125,0.481381849
325.167,0.481381849
325.208,0.481381849
325.25,0.481381849
325.292,0.481381849
325.333,0.481381849
325.375,0.481381849
325.417,0.481381849
325.458,0.481381849
325.5,0.481381849
325.542,0.481381849
325.583,0.481381849
325.625,0.481381849
325.667,0.481381849
325.708,0.481381849
325.75,0.481381849
325.792,0.481381849
325.833,0.481381849
325.875,0.481381849
325.917,0.481381849
325.958,0.481381849
326,0.311482373
326.042,0.311482373
326.083,0.311482373
326.125,0.311482373
326.167,0.311482373
326.208,0.311482373
326.25,0.311482373
326.292,0.311482373
326.333,0.311482373
326.375,0.311482373
326.417,0.311482373
326.458,0.311482373
326.5,0.311482373
326.542,0.311482373
326.583,0.311482373
326.625,0.311482373
326.667,0.311482373
326.708,0.311482373
326.75,0.311482373
326.792,0.311482373
326.833,0.311482373
326.875,0.311482373
326.917,0.311482373
326.958,0.311482373
327,0.849497381
327.042,0.849497381
327.083,0.849497381
327.125,0.849497381
327.167,0.849497381
327.208,0.849497381
327.25,0.849497381
327.292,0.849497381
327.333,0.849497381
327.375,0.849497381
327.417,0.849497381
327.458,0.849497381
327.5,0.849497381
327.542,0.849497381
327.583,0.849497381
327.625,0.849497381
327.667,0.849497381
327.708,0.849497381
327.75,0.849497381
327.792,0.849497381
327.833,0.849497381
327.875,0.849497381
327.917,0.849497381
327.958,0.849497381
328,1.047713436
328.042,1.047713436
328.083,1.047713436
328.125,1.047713436
328.167,1.047713436
328.208,1.047713436
328.25,1.047713436
328.292,1.047713436
328.333,1.047713436
328.375,1.047713436
328.417,1.047713436
328.458,1.047713436
328.5,1.047713436
328.542,1.047713436
328.583,1.047713436
328.625,1.047713436
328.667,1.047713436
328.708,1.047713436
328.75,1.047713436
328.792,1.047713436
328.833,1.047713436
328.875,1.047713436
328.917,1.047713436
328.958,1.047713436
329,1.189296333
329.042,1.189296333
329.083,1.189296333
329.125,1.189296333
329.167,1.189296333
329.208,1.189296333
329.25,1.189296333
329.292,1.189296333
329.333,1.189296333
329.375,1.189296333
329.417,1.189296333
329.458,1.189296333
329.5,1.189296333
329.542,1.189296333
329.583,1.189296333
329.625,1.189296333
329.667,1.189296333
329.708,1.189296333
329.75,1.189296333
329.792,1.189296333
329.833,1.189296333
329.875,1.189296333
329.917,1.189296333
329.958,1.189296333
330,1.189296333
330.042,1.189296333
330.083,1.189296333
330.125,1.189296333
330.167,1.189296333
330.208,1.189296333
330.25,1.189296333
330.292,1.189296333
330.333,1.189296333
330.375,1.189296333
330.417,1.189296333
330.458,1.189296333
330.5,1.189296333
330.542,1.189296333
330.583,1.189296333
330.625,1.189296333
330.667,1.189296333
330.708,1.189296333
330.75,1.189296333
330.792,1.189296333
330.833,1.189296333
330.875,1.189296333
330.917,1.189296333
330.958,1.189296333
331,1.500778706
331.042,1.500778706
331.083,1.500778706
331.125,1.500778706
331.167,1.500778706
331.208,1.500778706
331.25,1.500778706
331.292,1.500778706
331.333,1.500778706
331.375,1.500778706
331.417,1.500778706
331.458,1.500778706
331.5,1.500778706
331.542,1.500778706
331.583,1.500778706
331.625,1.500778706
331.667,1.500778706
331.708,1.500778706
331.75,1.500778706
331.792,1.500778706
331.833,1.500778706
331.875,1.500778706
331.917,1.500778706
331.958,1.500778706
332,1.897210817
332.042,1.897210817
332.083,1.897210817
332.125,1.897210817
332.167,1.897210817
332.208,1.897210817
332.25,1.897210817
332.292,1.897210817
332.333,1.897210817
332.375,1.897210817
332.417,1.897210817
332.458,1.897210817
332.5,1.897210817
332.542,1.897210817
332.583,1.897210817
332.625,1.897210817
332.667,1.897210817
332.708,1.897210817
332.75,1.897210817
332.792,1.897210817
332.833,1.897210817
332.875,1.897210817
332.917,1.897210817
332.958,1.897210817
333,2.350276087
333.042,2.350276087
333.083,2.350276087
333.125,2.350276087
333.167,2.350276087
333.208,2.350276087
333.25,2.350276087
333.292,2.350276087
333.333,2.350276087
333.375,2.350276087
333.417,2.350276087
333.458,2.350276087
333.5,2.350276087
333.542,2.350276087
333.583,2.350276087
333.625,2.350276087
333.667,2.350276087
333.708,2.350276087
333.75,2.350276087
333.792,2.350276087
333.833,2.350276087
333.875,2.350276087
333.917,2.350276087
333.958,2.350276087
334,1.925527396
334.042,1.925527396
334.083,1.925527396
334.125,1.925527396
334.167,1.925527396
334.208,1.925527396
334.25,1.925527396
334.292,1.925527396
334.333,1.925527396
334.375,1.925527396
334.417,1.925527396
334.458,1.925527396
334.5,1.925527396
334.542,1.925527396
334.583,1.925527396
334.625,1.925527396
334.667,1.925527396
334.708,1.925527396
334.75,1.925527396
334.792,1.925527396
334.833,1.925527396
334.875,1.925527396
334.917,1.925527396
334.958,1.925527396
335,3.001557412
335.042,3.001557412
335.083,3.001557412
335.125,3.001557412
335.167,3.001557412
335.208,3.001557412
335.25,3.001557412
335.292,3.001557412
335.333,3.001557412
335.375,3.001557412
335.417,3.001557412
335.458,3.001557412
335.5,3.001557412
335.542,3.001557412
335.583,3.001557412
335.625,3.001557412
335.667,3.001557412
335.708,3.001557412
335.75,3.001557412
335.792,3.001557412
335.833,3.001557412
335.875,3.001557412
335.917,3.001557412
335.958,3.001557412
336,2.20869319
336.042,2.20869319
336.083,2.20869319
336.125,2.20869319
336.167,2.20869319
336.208,2.20869319
336.25,2.20869319
336.292,2.20869319
336.333,2.20869319
336.375,2.20869319
336.417,2.20869319
336.458,2.20869319
336.5,2.20869319
336.542,2.20869319
336.583,2.20869319
336.625,2.20869319
336.667,2.20869319
336.708,2.20869319
336.75,2.20869319
336.792,2.20869319
336.833,2.20869319
336.875,2.20869319
336.917,2.20869319
336.958,2.20869319
337,1.33087923
337.042,1.33087923
337.083,1.33087923
337.125,1.33087923
337.167,1.33087923
337.208,1.33087923
337.25,1.33087923
337.292,1.33087923
337.333,1.33087923
337.375,1.33087923
337.417,1.33087923
337.458,1.33087923
337.5,1.33087923
337.542,1.33087923
337.583,1.33087923
337.625,1.33087923
337.667,1.33087923
337.708,1.33087923
337.75,1.33087923
337.792,1.33087923
337.833,1.33087923
337.875,1.33087923
337.917,1.33087923
337.958,1.33087923
338,1.160979754
338.042,1.160979754
338.083,1.160979754
338.125,1.160979754
338.167,1.160979754
338.208,1.160979754
338.25,1.160979754
338.292,1.160979754
338.333,1.160979754
338.375,1.160979754
338.417,1.160979754
338.458,1.160979754
338.5,1.160979754
338.542,1.160979754
338.583,1.160979754
338.625,1.160979754
338.667,1.160979754
338.708,1.160979754
338.75,1.160979754
338.792,1.160979754
338.833,1.160979754
338.875,1.160979754
338.917,1.160979754
338.958,1.160979754
339,1.444145547
339.042,1.444145547
339.083,1.444145547
339.125,1.444145547
339.167,1.444145547
339.208,1.444145547
339.25,1.444145547
339.292,1.444145547
339.333,1.444145547
339.375,1.444145547
339.417,1.444145547
339.458,1.444145547
339.5,1.444145547
339.542,1.444145547
339.583,1.444145547
339.625,1.444145547
339.667,1.444145547
339.708,1.444145547
339.75,1.444145547
339.792,1.444145547
339.833,1.444145547
339.875,1.444145547
339.917,1.444145547
339.958,1.444145547
340,5.436783237
340.042,5.436783237
340.083,5.436783237
340.125,5.436783237
340.167,5.436783237
340.208,5.436783237
340.25,5.436783237
340.292,5.436783237
340.333,5.436783237
340.375,5.436783237
340.417,5.436783237
340.458,5.436783237
340.5,5.436783237
340.542,5.436783237
340.583,5.436783237
340.625,5.436783237
340.667,5.436783237
340.708,5.436783237
340.75,5.436783237
340.792,5.436783237
340.833,5.436783237
340.875,5.436783237
340.917,5.436783237
340.958,5.436783237
341,14.07333994
341.042,14.07333994
341.083,14.07333994
341.125,14.07333994
341.167,14.07333994
341.208,14.07333994
341.25,14.07333994
341.292,14.07333994
341.333,14.07333994
341.375,14.07333994
341.417,14.07333994
341.458,14.07333994
341.5,14.07333994
341.542,14.07333994
341.583,14.07333994
341.625,14.07333994
341.667,14.07333994
341.708,14.07333994
341.75,14.07333994
341.792,14.07333994
341.833,14.07333994
341.875,14.07333994
341.917,14.07333994
341.958,14.07333994
342,6.229647459
342.042,6.229647459
342.083,6.229647459
342.125,6.229647459
342.167,6.229647459
342.208,6.229647459
342.25,6.229647459
342.292,6.229647459
342.333,6.229647459
342.375,6.229647459
342.417,6.229647459
342.458,6.229647459
342.5,6.229647459
342.542,6.229647459
342.583,6.229647459
342.625,6.229647459
342.667,6.229647459
342.708,6.229647459
342.75,6.229647459
342.792,6.229647459
342.833,6.229647459
342.875,6.229647459
342.917,6.229647459
342.958,6.229647459
343,3.256406626
343.042,3.256406626
343.083,3.256406626
343.125,3.256406626
343.167,3.256406626
343.208,3.256406626
343.25,3.256406626
343.292,3.256406626
343.333,3.256406626
343.375,3.256406626
343.417,3.256406626
343.458,3.256406626
343.5,3.256406626
343.542,3.256406626
343.583,3.256406626
343.625,3.256406626
343.667,3.256406626
343.708,3.256406626
343.75,3.256406626
343.792,3.256406626
343.833,3.256406626
343.875,3.256406626
343.917,3.256406626
343.958,3.256406626
344,2.406909245
344.042,2.406909245
344.083,2.406909245
344.125,2.406909245
344.167,2.406909245
344.208,2.406909245
344.25,2.406909245
344.292,2.406909245
344.333,2.406909245
344.375,2.406909245
344.417,2.406909245
344.458,2.406909245
344.5,2.406909245
344.542,2.406909245
344.583,2.406909245
344.625,2.406909245
344.667,2.406909245
344.708,2.406909245
344.75,2.406909245
344.792,2.406909245
344.833,2.406909245
344.875,2.406909245
344.917,2.406909245
344.958,2.406909245
345,3.624522158
345.042,3.624522158
345.083,3.624522158
345.125,3.624522158
345.167,3.624522158
345.208,3.624522158
345.25,3.624522158
345.292,3.624522158
345.333,3.624522158
345.375,3.624522158
345.417,3.624522158
345.458,3.624522158
345.5,3.624522158
345.542,3.624522158
345.583,3.624522158
345.625,3.624522158
345.667,3.624522158
345.708,3.624522158
345.75,3.624522158
345.792,3.624522158
345.833,3.624522158
345.875,3.624522158
345.917,3.624522158
345.958,3.624522158
346,3.822738213
346.042,3.822738213
346.083,3.822738213
346.125,3.822738213
346.167,3.822738213
346.208,3.822738213
346.25,3.822738213
346.292,3.822738213
346.333,3.822738213
346.375,3.822738213
346.417,3.822738213
346.458,3.822738213
346.5,3.822738213
346.542,3.822738213
346.583,3.822738213
346.625,3.822738213
346.667,3.822738213
346.708,3.822738213
346.75,3.822738213
346.792,3.822738213
346.833,3.822738213
346.875,3.822738213
346.917,3.822738213
346.958,3.822738213
347,4.785501911
347.042,4.785501911
347.083,4.785501911
347.125,4.785501911
347.167,4.785501911
347.208,4.785501911
347.25,4.785501911
347.292,4.785501911
347.333,4.785501911
347.375,4.785501911
347.417,4.785501911
347.458,4.785501911
347.5,4.785501911
347.542,4.785501911
347.583,4.785501911
347.625,4.785501911
347.667,4.785501911
347.708,4.785501911
347.75,4.785501911
347.792,4.785501911
347.833,4.785501911
347.875,4.785501911
347.917,4.785501911
347.958,4.785501911
348,3.681155316
348.042,3.681155316
348.083,3.681155316
348.125,3.681155316
348.167,3.681155316
348.208,3.681155316
348.25,3.681155316
348.292,3.681155316
348.333,3.681155316
348.375,3.681155316
348.417,3.681155316
348.458,3.681155316
348.5,3.681155316
348.542,3.681155316
348.583,3.681155316
348.625,3.681155316
348.667,3.681155316
348.708,3.681155316
348.75,3.681155316
348.792,3.681155316
348.833,3.681155316
348.875,3.681155316
348.917,3.681155316
348.958,3.681155316
349,2.746708198
349.042,2.746708198
349.083,2.746708198
349.125,2.746708198
349.167,2.746708198
349.208,2.746708198
349.25,2.746708198
349.292,2.746708198
349.333,2.746708198
349.375,2.746708198
349.417,2.746708198
349.458,2.746708198
349.5,2.746708198
349.542,2.746708198
349.583,2.746708198
349.625,2.746708198
349.667,2.746708198
349.708,2.746708198
349.75,2.746708198
349.792,2.746708198
349.833,2.746708198
349.875,2.746708198
349.917,2.746708198
349.958,2.746708198
350,2.038793714
350.042,2.038793714
350.083,2.038793714
350.125,2.038793714
350.167,2.038793714
350.208,2.038793714
350.25,2.038793714
350.292,2.038793714
350.333,2.038793714
350.375,2.038793714
350.417,2.038793714
350.458,2.038793714
350.5,2.038793714
350.542,2.038793714
350.583,2.038793714
350.625,2.038793714
350.667,2.038793714
350.708,2.038793714
350.75,2.038793714
350.792,2.038793714
350.833,2.038793714
350.875,2.038793714
350.917,2.038793714
350.958,2.038793714
351,1.642361603
351.042,1.642361603
351.083,1.642361603
351.125,1.642361603
351.167,1.642361603
351.208,1.642361603
351.25,1.642361603
351.292,1.642361603
351.333,1.642361603
351.375,1.642361603
351.417,1.642361603
351.458,1.642361603
351.5,1.642361603
351.542,1.642361603
351.583,1.642361603
351.625,1.642361603
351.667,1.642361603
351.708,1.642361603
351.75,1.642361603
351.792,1.642361603
351.833,1.642361603
351.875,1.642361603
351.917,1.642361603
351.958,1.642361603
352,1.529095285
352.042,1.529095285
352.083,1.529095285
352.125,1.529095285
352.167,1.529095285
352.208,1.529095285
352.25,1.529095285
352.292,1.529095285
352.333,1.529095285
352.375,1.529095285
352.417,1.529095285
352.458,1.529095285
352.5,1.529095285
352.542,1.529095285
352.583,1.529095285
352.625,1.529095285
352.667,1.529095285
352.708,1.529095285
352.75,1.529095285
352.792,1.529095285
352.833,1.529095285
352.875,1.529095285
352.917,1.529095285
352.958,1.529095285
353,4.558969277
353.042,4.558969277
353.083,4.558969277
353.125,4.558969277
353.167,4.558969277
353.208,4.558969277
353.25,4.558969277
353.292,4.558969277
353.333,4.558969277
