$Trinity Lake Swift Cr flow year 2018 YC updated 06/01/23,
294.083,0.084949738
294.125,0.084949738
294.167,0.084949738
294.208,0.084949738
294.25,0.084949738
294.292,0.084949738
294.333,0.084949738
294.375,0.084949738
294.417,0.084949738
294.458,0.084949738
294.5,0.084949738
294.542,0.084949738
294.583,0.084949738
294.625,0.084949738
294.667,0.084949738
294.708,0.084949738
294.75,0.084949738
294.792,0.084949738
294.833,0.084949738
294.875,0.084949738
294.917,0.084949738
294.958,0.084949738
295,0.084949738
295.042,0.084949738
295.083,0.084949738
295.125,0.084949738
295.167,0.084949738
295.208,0.084949738
295.25,0.084949738
295.292,0.084949738
295.333,0.084949738
295.375,0.084949738
295.417,0.084949738
295.458,0.084949738
295.5,0.084949738
295.542,0.084949738
295.583,0.084949738
295.625,0.084949738
295.667,0.084949738
295.708,0.084949738
295.75,0.084949738
295.792,0.084949738
295.833,0.084949738
295.875,0.084949738
295.917,0.084949738
295.958,0.084949738
296,0.084949738
296.042,0.084949738
296.083,0.084949738
296.125,0.084949738
296.167,0.084949738
296.208,0.084949738
296.25,0.084949738
296.292,0.084949738
296.333,0.084949738
296.375,0.084949738
296.417,0.084949738
296.458,0.084949738
296.5,0.084949738
296.542,0.084949738
296.583,0.084949738
296.625,0.084949738
296.667,0.084949738
296.708,0.084949738
296.75,0.084949738
296.792,0.084949738
296.833,0.084949738
296.875,0.084949738
296.917,0.084949738
296.958,0.084949738
297,0.084949738
297.042,0.084949738
297.083,0.084949738
297.125,0.084949738
297.167,0.084949738
297.208,0.084949738
297.25,0.084949738
297.292,0.084949738
297.333,0.084949738
297.375,0.084949738
297.417,0.084949738
297.458,0.084949738
297.5,0.084949738
297.542,0.084949738
297.583,0.084949738
297.625,0.084949738
297.667,0.084949738
297.708,0.084949738
297.75,0.084949738
297.792,0.084949738
297.833,0.084949738
297.875,0.084949738
297.917,0.084949738
297.958,0.084949738
298,0.084949738
298.042,0.084949738
298.083,0.084949738
298.125,0.084949738
298.167,0.084949738
298.208,0.084949738
298.25,0.084949738
298.292,0.084949738
298.333,0.084949738
298.375,0.084949738
298.417,0.084949738
298.458,0.084949738
298.5,0.084949738
298.542,0.084949738
298.583,0.084949738
298.625,0.084949738
298.667,0.084949738
298.708,0.084949738
298.75,0.084949738
298.792,0.084949738
298.833,0.084949738
298.875,0.084949738
298.917,0.084949738
298.958,0.084949738
299,0.084949738
299.042,0.084949738
299.083,0.084949738
299.125,0.084949738
299.167,0.084949738
299.208,0.084949738
299.25,0.084949738
299.292,0.084949738
299.333,0.084949738
299.375,0.084949738
299.417,0.084949738
299.458,0.084949738
299.5,0.084949738
299.542,0.084949738
299.583,0.084949738
299.625,0.084949738
299.667,0.084949738
299.708,0.084949738
299.75,0.084949738
299.792,0.084949738
299.833,0.084949738
299.875,0.084949738
299.917,0.084949738
299.958,0.084949738
300,0.084949738
300.042,0.084949738
300.083,0.084949738
300.125,0.084949738
300.167,0.084949738
300.208,0.084949738
300.25,0.084949738
300.292,0.084949738
300.333,0.084949738
300.375,0.084949738
300.417,0.084949738
300.458,0.084949738
300.5,0.084949738
300.542,0.084949738
300.583,0.084949738
300.625,0.084949738
300.667,0.084949738
300.708,0.084949738
300.75,0.084949738
300.792,0.084949738
300.833,0.084949738
300.875,0.084949738
300.917,0.084949738
300.958,0.084949738
301,0.084949738
301.042,0.084949738
301.083,0.084949738
301.125,0.084949738
301.167,0.084949738
301.208,0.084949738
301.25,0.084949738
301.292,0.084949738
301.333,0.084949738
301.375,0.084949738
301.417,0.084949738
301.458,0.084949738
301.5,0.084949738
301.542,0.084949738
301.583,0.084949738
301.625,0.084949738
301.667,0.084949738
301.708,0.084949738
301.75,0.084949738
301.792,0.084949738
301.833,0.084949738
301.875,0.084949738
301.917,0.084949738
301.958,0.084949738
302,0.084949738
302.042,0.084949738
302.083,0.084949738
302.125,0.084949738
302.167,0.084949738
302.208,0.084949738
302.25,0.084949738
302.292,0.084949738
302.333,0.084949738
302.375,0.084949738
302.417,0.084949738
302.458,0.084949738
302.5,0.084949738
302.542,0.084949738
302.583,0.084949738
302.625,0.084949738
302.667,0.084949738
302.708,0.084949738
302.75,0.084949738
302.792,0.084949738
302.833,0.084949738
302.875,0.084949738
302.917,0.084949738
302.958,0.084949738
303,0.084949738
303.042,0.084949738
303.083,0.084949738
303.125,0.084949738
303.167,0.084949738
303.208,0.084949738
303.25,0.084949738
303.292,0.084949738
303.333,0.084949738
303.375,0.084949738
303.417,0.084949738
303.458,0.084949738
303.5,0.084949738
303.542,0.084949738
303.583,0.084949738
303.625,0.084949738
303.667,0.084949738
303.708,0.084949738
303.75,0.084949738
303.792,0.084949738
303.833,0.084949738
303.875,0.084949738
303.917,0.084949738
303.958,0.084949738
304,0.084949738
304.042,0.084949738
304.083,0.084949738
304.125,0.084949738
304.167,0.084949738
304.208,0.084949738
304.25,0.084949738
304.292,0.084949738
304.333,0.084949738
304.375,0.084949738
304.417,0.084949738
304.458,0.084949738
304.5,0.084949738
304.542,0.084949738
304.583,0.084949738
304.625,0.084949738
304.667,0.084949738
304.708,0.084949738
304.75,0.084949738
304.792,0.084949738
304.833,0.084949738
304.875,0.084949738
304.917,0.084949738
304.958,0.084949738
305,0.056633159
305.042,0.056633159
305.083,0.056633159
305.125,0.056633159
305.167,0.056633159
305.208,0.056633159
305.25,0.056633159
305.292,0.056633159
305.333,0.056633159
305.375,0.056633159
305.417,0.056633159
305.458,0.056633159
305.5,0.056633159
305.542,0.056633159
305.583,0.056633159
305.625,0.056633159
305.667,0.056633159
305.708,0.056633159
305.75,0.056633159
305.792,0.056633159
305.833,0.056633159
305.875,0.056633159
305.917,0.056633159
305.958,0.056633159
306,0.056633159
306.042,0.056633159
306.083,0.056633159
306.125,0.056633159
306.167,0.056633159
306.208,0.056633159
306.25,0.056633159
306.292,0.056633159
306.333,0.056633159
306.375,0.056633159
306.417,0.056633159
306.458,0.056633159
306.5,0.056633159
306.542,0.056633159
306.583,0.056633159
306.625,0.056633159
306.667,0.056633159
306.708,0.056633159
306.75,0.056633159
306.792,0.056633159
306.833,0.056633159
306.875,0.056633159
306.917,0.056633159
306.958,0.056633159
307,0.141582897
307.042,0.141582897
307.083,0.141582897
307.125,0.141582897
307.167,0.141582897
307.208,0.141582897
307.25,0.141582897
307.292,0.141582897
307.333,0.141582897
307.375,0.141582897
307.417,0.141582897
307.458,0.141582897
307.5,0.141582897
307.542,0.141582897
307.583,0.141582897
307.625,0.141582897
307.667,0.141582897
307.708,0.141582897
307.75,0.141582897
307.792,0.141582897
307.833,0.141582897
307.875,0.141582897
307.917,0.141582897
307.958,0.141582897
308,0.254849214
308.042,0.254849214
308.083,0.254849214
308.125,0.254849214
308.167,0.254849214
308.208,0.254849214
308.25,0.254849214
308.292,0.254849214
308.333,0.254849214
308.375,0.254849214
308.417,0.254849214
308.458,0.254849214
308.5,0.254849214
308.542,0.254849214
308.583,0.254849214
308.625,0.254849214
308.667,0.254849214
308.708,0.254849214
308.75,0.254849214
308.792,0.254849214
308.833,0.254849214
308.875,0.254849214
308.917,0.254849214
308.958,0.254849214
309,0.056633159
309.042,0.056633159
309.083,0.056633159
309.125,0.056633159
309.167,0.056633159
309.208,0.056633159
309.25,0.056633159
309.292,0.056633159
309.333,0.056633159
309.375,0.056633159
309.417,0.056633159
309.458,0.056633159
309.5,0.056633159
309.542,0.056633159
309.583,0.056633159
309.625,0.056633159
309.667,0.056633159
309.708,0.056633159
309.75,0.056633159
309.792,0.056633159
309.833,0.056633159
309.875,0.056633159
309.917,0.056633159
309.958,0.056633159
310,0.028316579
310.042,0.028316579
310.083,0.028316579
310.125,0.028316579
310.167,0.028316579
310.208,0.028316579
310.25,0.028316579
310.292,0.028316579
310.333,0.028316579
310.375,0.028316579
310.417,0.028316579
310.458,0.028316579
310.5,0.028316579
310.542,0.028316579
310.583,0.028316579
310.625,0.028316579
310.667,0.028316579
310.708,0.028316579
310.75,0.028316579
310.792,0.028316579
310.833,0.028316579
310.875,0.028316579
310.917,0.028316579
310.958,0.028316579
311,0
311.042,0
311.083,0
311.125,0
311.167,0
311.208,0
311.25,0
311.292,0
311.333,0
311.375,0
311.417,0
311.458,0
311.5,0
311.542,0
311.583,0
311.625,0
311.667,0
311.708,0
311.75,0
311.792,0
311.833,0
311.875,0
311.917,0
311.958,0
312,0.056633159
312.042,0.056633159
312.083,0.056633159
312.125,0.056633159
312.167,0.056633159
312.208,0.056633159
312.25,0.056633159
312.292,0.056633159
312.333,0.056633159
312.375,0.056633159
312.417,0.056633159
312.458,0.056633159
312.5,0.056633159
312.542,0.056633159
312.583,0.056633159
312.625,0.056633159
312.667,0.056633159
312.708,0.056633159
312.75,0.056633159
312.792,0.056633159
312.833,0.056633159
312.875,0.056633159
312.917,0.056633159
312.958,0.056633159
313,0.141582897
313.042,0.141582897
313.083,0.141582897
313.125,0.141582897
313.167,0.141582897
313.208,0.141582897
313.25,0.141582897
313.292,0.141582897
313.333,0.141582897
313.375,0.141582897
313.417,0.141582897
313.458,0.141582897
313.5,0.141582897
313.542,0.141582897
313.583,0.141582897
313.625,0.141582897
313.667,0.141582897
313.708,0.141582897
313.75,0.141582897
313.792,0.141582897
313.833,0.141582897
313.875,0.141582897
313.917,0.141582897
313.958,0.141582897
314,0.056633159
314.042,0.056633159
314.083,0.056633159
314.125,0.056633159
314.167,0.056633159
314.208,0.056633159
314.25,0.056633159
314.292,0.056633159
314.333,0.056633159
314.375,0.056633159
314.417,0.056633159
314.458,0.056633159
314.5,0.056633159
314.542,0.056633159
314.583,0.056633159
314.625,0.056633159
314.667,0.056633159
314.708,0.056633159
314.75,0.056633159
314.792,0.056633159
314.833,0.056633159
314.875,0.056633159
314.917,0.056633159
314.958,0.056633159
315,0.056633159
315.042,0.056633159
315.083,0.056633159
315.125,0.056633159
315.167,0.056633159
315.208,0.056633159
315.25,0.056633159
315.292,0.056633159
315.333,0.056633159
315.375,0.056633159
315.417,0.056633159
315.458,0.056633159
315.5,0.056633159
315.542,0.056633159
315.583,0.056633159
315.625,0.056633159
315.667,0.056633159
315.708,0.056633159
315.75,0.056633159
315.792,0.056633159
315.833,0.056633159
315.875,0.056633159
315.917,0.056633159
315.958,0.056633159
316,0.056633159
316.042,0.056633159
316.083,0.056633159
316.125,0.056633159
316.167,0.056633159
316.208,0.056633159
316.25,0.056633159
316.292,0.056633159
316.333,0.056633159
316.375,0.056633159
316.417,0.056633159
316.458,0.056633159
316.5,0.056633159
316.542,0.056633159
316.583,0.056633159
316.625,0.056633159
316.667,0.056633159
316.708,0.056633159
316.75,0.056633159
316.792,0.056633159
316.833,0.056633159
316.875,0.056633159
316.917,0.056633159
316.958,0.056633159
317,0.084949738
317.042,0.084949738
317.083,0.084949738
317.125,0.084949738
317.167,0.084949738
317.208,0.084949738
317.25,0.084949738
317.292,0.084949738
317.333,0.084949738
317.375,0.084949738
317.417,0.084949738
317.458,0.084949738
317.5,0.084949738
317.542,0.084949738
317.583,0.084949738
317.625,0.084949738
317.667,0.084949738
317.708,0.084949738
317.75,0.084949738
317.792,0.084949738
317.833,0.084949738
317.875,0.084949738
317.917,0.084949738
317.958,0.084949738
318,0.141582897
318.042,0.141582897
318.083,0.141582897
318.125,0.141582897
318.167,0.141582897
318.208,0.141582897
318.25,0.141582897
318.292,0.141582897
318.333,0.141582897
318.375,0.141582897
318.417,0.141582897
318.458,0.141582897
318.5,0.141582897
318.542,0.141582897
318.583,0.141582897
318.625,0.141582897
318.667,0.141582897
318.708,0.141582897
318.75,0.141582897
318.792,0.141582897
318.833,0.141582897
318.875,0.141582897
318.917,0.141582897
318.958,0.141582897
319,0.141582897
319.042,0.141582897
319.083,0.141582897
319.125,0.141582897
319.167,0.141582897
319.208,0.141582897
319.25,0.141582897
319.292,0.141582897
319.333,0.141582897
319.375,0.141582897
319.417,0.141582897
319.458,0.141582897
319.5,0.141582897
319.542,0.141582897
319.583,0.141582897
319.625,0.141582897
319.667,0.141582897
319.708,0.141582897
319.75,0.141582897
319.792,0.141582897
319.833,0.141582897
319.875,0.141582897
319.917,0.141582897
319.958,0.141582897
320,0.169899476
320.042,0.169899476
320.083,0.169899476
320.125,0.169899476
320.167,0.169899476
320.208,0.169899476
320.25,0.169899476
320.292,0.169899476
320.333,0.169899476
320.375,0.169899476
320.417,0.169899476
320.458,0.169899476
320.5,0.169899476
320.542,0.169899476
320.583,0.169899476
320.625,0.169899476
320.667,0.169899476
320.708,0.169899476
320.75,0.169899476
320.792,0.169899476
320.833,0.169899476
320.875,0.169899476
320.917,0.169899476
320.958,0.169899476
321,0.198216056
321.042,0.198216056
321.083,0.198216056
321.125,0.198216056
321.167,0.198216056
321.208,0.198216056
321.25,0.198216056
321.292,0.198216056
321.333,0.198216056
321.375,0.198216056
321.417,0.198216056
321.458,0.198216056
321.5,0.198216056
321.542,0.198216056
321.583,0.198216056
321.625,0.198216056
321.667,0.198216056
321.708,0.198216056
321.75,0.198216056
321.792,0.198216056
321.833,0.198216056
321.875,0.198216056
321.917,0.198216056
321.958,0.198216056
322,0.368115532
322.042,0.368115532
322.083,0.368115532
322.125,0.368115532
322.167,0.368115532
322.208,0.368115532
322.25,0.368115532
322.292,0.368115532
322.333,0.368115532
322.375,0.368115532
322.417,0.368115532
322.458,0.368115532
322.5,0.368115532
322.542,0.368115532
322.583,0.368115532
322.625,0.368115532
322.667,0.368115532
322.708,0.368115532
322.75,0.368115532
322.792,0.368115532
322.833,0.368115532
322.875,0.368115532
322.917,0.368115532
322.958,0.368115532
323,0.764547643
323.042,0.764547643
323.083,0.764547643
323.125,0.764547643
323.167,0.764547643
323.208,0.764547643
323.25,0.764547643
323.292,0.764547643
323.333,0.764547643
323.375,0.764547643
323.417,0.764547643
323.458,0.764547643
323.5,0.764547643
323.542,0.764547643
323.583,0.764547643
323.625,0.764547643
323.667,0.764547643
323.708,0.764547643
323.75,0.764547643
323.792,0.764547643
323.833,0.764547643
323.875,0.764547643
323.917,0.764547643
323.958,0.764547643
324,1.529095285
324.042,1.529095285
324.083,1.529095285
324.125,1.529095285
324.167,1.529095285
324.208,1.529095285
324.25,1.529095285
324.292,1.529095285
324.333,1.529095285
324.375,1.529095285
324.417,1.529095285
324.458,1.529095285
324.5,1.529095285
324.542,1.529095285
324.583,1.529095285
324.625,1.529095285
324.667,1.529095285
324.708,1.529095285
324.75,1.529095285
324.792,1.529095285
324.833,1.529095285
324.875,1.529095285
324.917,1.529095285
324.958,1.529095285
325,1.585728444
325.042,1.585728444
325.083,1.585728444
325.125,1.585728444
325.167,1.585728444
325.208,1.585728444
325.25,1.585728444
325.292,1.585728444
325.333,1.585728444
325.375,1.585728444
325.417,1.585728444
325.458,1.585728444
325.5,1.585728444
325.542,1.585728444
325.583,1.585728444
325.625,1.585728444
325.667,1.585728444
325.708,1.585728444
325.75,1.585728444
325.792,1.585728444
325.833,1.585728444
325.875,1.585728444
325.917,1.585728444
325.958,1.585728444
326,1.500778706
326.042,1.500778706
326.083,1.500778706
326.125,1.500778706
326.167,1.500778706
326.208,1.500778706
326.25,1.500778706
326.292,1.500778706
326.333,1.500778706
326.375,1.500778706
326.417,1.500778706
326.458,1.500778706
326.5,1.500778706
326.542,1.500778706
326.583,1.500778706
326.625,1.500778706
326.667,1.500778706
326.708,1.500778706
326.75,1.500778706
326.792,1.500778706
326.833,1.500778706
326.875,1.500778706
326.917,1.500778706
326.958,1.500778706
327,1.472462127
327.042,1.472462127
327.083,1.472462127
327.125,1.472462127
327.167,1.472462127
327.208,1.472462127
327.25,1.472462127
327.292,1.472462127
327.333,1.472462127
327.375,1.472462127
327.417,1.472462127
327.458,1.472462127
327.5,1.472462127
327.542,1.472462127
327.583,1.472462127
327.625,1.472462127
327.667,1.472462127
327.708,1.472462127
327.75,1.472462127
327.792,1.472462127
327.833,1.472462127
327.875,1.472462127
327.917,1.472462127
327.958,1.472462127
328,2.378592666
328.042,2.378592666
328.083,2.378592666
328.125,2.378592666
328.167,2.378592666
328.208,2.378592666
328.25,2.378592666
328.292,2.378592666
328.333,2.378592666
328.375,2.378592666
328.417,2.378592666
328.458,2.378592666
328.5,2.378592666
328.542,2.378592666
328.583,2.378592666
328.625,2.378592666
328.667,2.378592666
328.708,2.378592666
328.75,2.378592666
328.792,2.378592666
328.833,2.378592666
328.875,2.378592666
328.917,2.378592666
328.958,2.378592666
329,2.746708198
329.042,2.746708198
329.083,2.746708198
329.125,2.746708198
329.167,2.746708198
329.208,2.746708198
329.25,2.746708198
329.292,2.746708198
329.333,2.746708198
329.375,2.746708198
329.417,2.746708198
329.458,2.746708198
329.5,2.746708198
329.542,2.746708198
329.583,2.746708198
329.625,2.746708198
329.667,2.746708198
329.708,2.746708198
329.75,2.746708198
329.792,2.746708198
329.833,2.746708198
329.875,2.746708198
329.917,2.746708198
329.958,2.746708198
330,3.08650715
330.042,3.08650715
330.083,3.08650715
330.125,3.08650715
330.167,3.08650715
330.208,3.08650715
330.25,3.08650715
330.292,3.08650715
330.333,3.08650715
330.375,3.08650715
330.417,3.08650715
330.458,3.08650715
330.5,3.08650715
330.542,3.08650715
330.583,3.08650715
330.625,3.08650715
330.667,3.08650715
330.708,3.08650715
330.75,3.08650715
330.792,3.08650715
330.833,3.08650715
330.875,3.08650715
330.917,3.08650715
330.958,3.08650715
331,2.916607674
331.042,2.916607674
331.083,2.916607674
331.125,2.916607674
331.167,2.916607674
331.208,2.916607674
331.25,2.916607674
331.292,2.916607674
331.333,2.916607674
331.375,2.916607674
331.417,2.916607674
331.458,2.916607674
331.5,2.916607674
331.542,2.916607674
331.583,2.916607674
331.625,2.916607674
331.667,2.916607674
331.708,2.916607674
331.75,2.916607674
331.792,2.916607674
331.833,2.916607674
331.875,2.916607674
331.917,2.916607674
331.958,2.916607674
332,3.228090047
332.042,3.228090047
332.083,3.228090047
332.125,3.228090047
332.167,3.228090047
332.208,3.228090047
332.25,3.228090047
332.292,3.228090047
332.333,3.228090047
332.375,3.228090047
332.417,3.228090047
332.458,3.228090047
332.5,3.228090047
332.542,3.228090047
332.583,3.228090047
332.625,3.228090047
332.667,3.228090047
332.708,3.228090047
332.75,3.228090047
332.792,3.228090047
332.833,3.228090047
332.875,3.228090047
332.917,3.228090047
332.958,3.228090047
333,2.718391618
333.042,2.718391618
333.083,2.718391618
333.125,2.718391618
333.167,2.718391618
333.208,2.718391618
333.25,2.718391618
333.292,2.718391618
333.333,2.718391618
333.375,2.718391618
333.417,2.718391618
333.458,2.718391618
333.5,2.718391618
333.542,2.718391618
333.583,2.718391618
333.625,2.718391618
333.667,2.718391618
333.708,2.718391618
333.75,2.718391618
333.792,2.718391618
333.833,2.718391618
333.875,2.718391618
333.917,2.718391618
333.958,2.718391618
334,3.397989523
334.042,3.397989523
334.083,3.397989523
334.125,3.397989523
334.167,3.397989523
334.208,3.397989523
334.25,3.397989523
334.292,3.397989523
334.333,3.397989523
334.375,3.397989523
334.417,3.397989523
334.458,3.397989523
334.5,3.397989523
334.542,3.397989523
334.583,3.397989523
334.625,3.397989523
334.667,3.397989523
334.708,3.397989523
334.75,3.397989523
334.792,3.397989523
334.833,3.397989523
334.875,3.397989523
334.917,3.397989523
334.958,3.397989523
335,2.803341356
335.042,2.803341356
335.083,2.803341356
335.125,2.803341356
335.167,2.803341356
335.208,2.803341356
335.25,2.803341356
335.292,2.803341356
335.333,2.803341356
335.375,2.803341356
335.417,2.803341356
335.458,2.803341356
335.5,2.803341356
335.542,2.803341356
335.583,2.803341356
335.625,2.803341356
335.667,2.803341356
335.708,2.803341356
335.75,2.803341356
335.792,2.803341356
335.833,2.803341356
335.875,2.803341356
335.917,2.803341356
335.958,2.803341356
336,1.557411865
336.042,1.557411865
336.083,1.557411865
336.125,1.557411865
336.167,1.557411865
336.208,1.557411865
336.25,1.557411865
336.292,1.557411865
336.333,1.557411865
336.375,1.557411865
336.417,1.557411865
336.458,1.557411865
336.5,1.557411865
336.542,1.557411865
336.583,1.557411865
336.625,1.557411865
336.667,1.557411865
336.708,1.557411865
336.75,1.557411865
336.792,1.557411865
336.833,1.557411865
336.875,1.557411865
336.917,1.557411865
336.958,1.557411865
337,1.160979754
337.042,1.160979754
337.083,1.160979754
337.125,1.160979754
337.167,1.160979754
337.208,1.160979754
337.25,1.160979754
337.292,1.160979754
337.333,1.160979754
337.375,1.160979754
337.417,1.160979754
337.458,1.160979754
337.5,1.160979754
337.542,1.160979754
337.583,1.160979754
337.625,1.160979754
337.667,1.160979754
337.708,1.160979754
337.75,1.160979754
337.792,1.160979754
337.833,1.160979754
337.875,1.160979754
337.917,1.160979754
337.958,1.160979754
338,1.217612912
338.042,1.217612912
338.083,1.217612912
338.125,1.217612912
338.167,1.217612912
338.208,1.217612912
338.25,1.217612912
338.292,1.217612912
338.333,1.217612912
338.375,1.217612912
338.417,1.217612912
338.458,1.217612912
338.5,1.217612912
338.542,1.217612912
338.583,1.217612912
338.625,1.217612912
338.667,1.217612912
338.708,1.217612912
338.75,1.217612912
338.792,1.217612912
338.833,1.217612912
338.875,1.217612912
338.917,1.217612912
338.958,1.217612912
339,0.339798952
339.042,0.339798952
339.083,0.339798952
339.125,0.339798952
339.167,0.339798952
339.208,0.339798952
339.25,0.339798952
339.292,0.339798952
339.333,0.339798952
339.375,0.339798952
339.417,0.339798952
339.458,0.339798952
339.5,0.339798952
339.542,0.339798952
339.583,0.339798952
339.625,0.339798952
339.667,0.339798952
339.708,0.339798952
339.75,0.339798952
339.792,0.339798952
339.833,0.339798952
339.875,0.339798952
339.917,0.339798952
339.958,0.339798952
340,0.736231063
340.042,0.736231063
340.083,0.736231063
340.125,0.736231063
340.167,0.736231063
340.208,0.736231063
340.25,0.736231063
340.292,0.736231063
340.333,0.736231063
340.375,0.736231063
340.417,0.736231063
340.458,0.736231063
340.5,0.736231063
340.542,0.736231063
340.583,0.736231063
340.625,0.736231063
340.667,0.736231063
340.708,0.736231063
340.75,0.736231063
340.792,0.736231063
340.833,0.736231063
340.875,0.736231063
340.917,0.736231063
340.958,0.736231063
341,0.906130539
341.042,0.906130539
341.083,0.906130539
341.125,0.906130539
341.167,0.906130539
341.208,0.906130539
341.25,0.906130539
341.292,0.906130539
341.333,0.906130539
341.375,0.906130539
341.417,0.906130539
341.458,0.906130539
341.5,0.906130539
341.542,0.906130539
341.583,0.906130539
341.625,0.906130539
341.667,0.906130539
341.708,0.906130539
341.75,0.906130539
341.792,0.906130539
341.833,0.906130539
341.875,0.906130539
341.917,0.906130539
341.958,0.906130539
342,1.160979754
342.042,1.160979754
342.083,1.160979754
342.125,1.160979754
342.167,1.160979754
342.208,1.160979754
342.25,1.160979754
342.292,1.160979754
342.333,1.160979754
342.375,1.160979754
342.417,1.160979754
342.458,1.160979754
342.5,1.160979754
342.542,1.160979754
342.583,1.160979754
342.625,1.160979754
342.667,1.160979754
342.708,1.160979754
342.75,1.160979754
342.792,1.160979754
342.833,1.160979754
342.875,1.160979754
342.917,1.160979754
342.958,1.160979754
343,0.991080278
343.042,0.991080278
343.083,0.991080278
343.125,0.991080278
343.167,0.991080278
343.208,0.991080278
343.25,0.991080278
343.292,0.991080278
343.333,0.991080278
343.375,0.991080278
343.417,0.991080278
343.458,0.991080278
343.5,0.991080278
343.542,0.991080278
343.583,0.991080278
343.625,0.991080278
343.667,0.991080278
343.708,0.991080278
343.75,0.991080278
343.792,0.991080278
343.833,0.991080278
343.875,0.991080278
343.917,0.991080278
343.958,0.991080278
344,4.672235594
344.042,4.672235594
344.083,4.672235594
344.125,4.672235594
344.167,4.672235594
344.208,4.672235594
344.25,4.672235594
344.292,4.672235594
344.333,4.672235594
344.375,4.672235594
344.417,4.672235594
344.458,4.672235594
344.5,4.672235594
344.542,4.672235594
344.583,4.672235594
344.625,4.672235594
344.667,4.672235594
344.708,4.672235594
344.75,4.672235594
344.792,4.672235594
344.833,4.672235594
344.875,4.672235594
344.917,4.672235594
344.958,4.672235594
345,7.079144839
345.042,7.079144839
345.083,7.079144839
345.125,7.079144839
345.167,7.079144839
345.208,7.079144839
345.25,7.079144839
345.292,7.079144839
345.333,7.079144839
345.375,7.079144839
345.417,7.079144839
345.458,7.079144839
345.5,7.079144839
345.542,7.079144839
345.583,7.079144839
345.625,7.079144839
345.667,7.079144839
345.708,7.079144839
345.75,7.079144839
345.792,7.079144839
345.833,7.079144839
345.875,7.079144839
345.917,7.079144839
345.958,7.079144839
346,0.707914484
346.042,0.707914484
346.083,0.707914484
346.125,0.707914484
346.167,0.707914484
346.208,0.707914484
346.25,0.707914484
346.292,0.707914484
346.333,0.707914484
346.375,0.707914484
346.417,0.707914484
346.458,0.707914484
346.5,0.707914484
346.542,0.707914484
346.583,0.707914484
346.625,0.707914484
346.667,0.707914484
346.708,0.707914484
346.75,0.707914484
346.792,0.707914484
346.833,0.707914484
346.875,0.707914484
346.917,0.707914484
346.958,0.707914484
347,1.189296333
347.042,1.189296333
347.083,1.189296333
347.125,1.189296333
347.167,1.189296333
347.208,1.189296333
347.25,1.189296333
347.292,1.189296333
347.333,1.189296333
347.375,1.189296333
347.417,1.189296333
347.458,1.189296333
347.5,1.189296333
347.542,1.189296333
347.583,1.189296333
347.625,1.189296333
347.667,1.189296333
347.708,1.189296333
347.75,1.189296333
347.792,1.189296333
347.833,1.189296333
347.875,1.189296333
347.917,1.189296333
347.958,1.189296333
348,1.189296333
348.042,1.189296333
348.083,1.189296333
348.125,1.189296333
348.167,1.189296333
348.208,1.189296333
348.25,1.189296333
348.292,1.189296333
348.333,1.189296333
348.375,1.189296333
348.417,1.189296333
348.458,1.189296333
348.5,1.189296333
348.542,1.189296333
348.583,1.189296333
348.625,1.189296333
348.667,1.189296333
348.708,1.189296333
348.75,1.189296333
348.792,1.189296333
348.833,1.189296333
348.875,1.189296333
348.917,1.189296333
348.958,1.189296333
349,0.792864222
349.042,0.792864222
349.083,0.792864222
349.125,0.792864222
349.167,0.792864222
349.208,0.792864222
349.25,0.792864222
349.292,0.792864222
349.333,0.792864222
349.375,0.792864222
349.417,0.792864222
349.458,0.792864222
349.5,0.792864222
349.542,0.792864222
349.583,0.792864222
349.625,0.792864222
349.667,0.792864222
349.708,0.792864222
349.75,0.792864222
349.792,0.792864222
349.833,0.792864222
349.875,0.792864222
349.917,0.792864222
349.958,0.792864222
350,7.022511681
350.042,7.022511681
350.083,7.022511681
350.125,7.022511681
350.167,7.022511681
350.208,7.022511681
350.25,7.022511681
350.292,7.022511681
350.333,7.022511681
350.375,7.022511681
350.417,7.022511681
350.458,7.022511681
350.5,7.022511681
350.542,7.022511681
350.583,7.022511681
350.625,7.022511681
350.667,7.022511681
350.708,7.022511681
350.75,7.022511681
350.792,7.022511681
350.833,7.022511681
350.875,7.022511681
350.917,7.022511681
350.958,7.022511681
351,4.870451649
351.042,4.870451649
351.083,4.870451649
351.125,4.870451649
351.167,4.870451649
351.208,4.870451649
351.25,4.870451649
351.292,4.870451649
351.333,4.870451649
351.375,4.870451649
351.417,4.870451649
351.458,4.870451649
351.5,4.870451649
351.542,4.870451649
351.583,4.870451649
351.625,4.870451649
351.667,4.870451649
351.708,4.870451649
351.75,4.870451649
351.792,4.870451649
351.833,4.870451649
351.875,4.870451649
351.917,4.870451649
351.958,4.870451649
352,5.663315871
352.042,5.663315871
352.083,5.663315871
352.125,5.663315871
352.167,5.663315871
352.208,5.663315871
352.25,5.663315871
352.292,5.663315871
352.333,5.663315871
352.375,5.663315871
352.417,5.663315871
352.458,5.663315871
352.5,5.663315871
352.542,5.663315871
352.583,5.663315871
352.625,5.663315871
352.667,5.663315871
352.708,5.663315871
352.75,5.663315871
352.792,5.663315871
352.833,5.663315871
352.875,5.663315871
352.917,5.663315871
352.958,5.663315871
353,4.049270848
353.042,4.049270848
353.083,4.049270848
353.125,4.049270848
