$inflow Tw for qdt Tw year 2019 YC 03/13/2023,
311.625,7.392777778
311.667,7.392777778
311.708,7.392777778
311.75,7.392777778
311.792,7.392777778
311.833,7.392777778
311.875,7.418888889
311.917,7.443888889
311.958,7.468888889
312,7.493888889
312.042,7.493888889
312.083,7.468888889
312.125,7.468888889
312.167,7.493888889
312.208,7.468888889
312.25,7.443888889
312.292,7.392777778
312.333,7.418888889
312.375,7.468888889
312.417,7.468888889
312.458,7.493888889
312.5,7.493888889
312.542,7.493888889
312.583,7.518888889
312.625,7.493888889
312.667,7.468888889
312.708,7.418888889
312.75,7.418888889
312.792,7.418888889
312.833,7.418888889
312.875,7.418888889
312.917,7.443888889
312.958,7.493888889
313,7.518888889
313.042,7.468888889
313.083,7.493888889
313.125,7.468888889
313.167,7.493888889
313.208,7.493888889
313.25,7.443888889
313.292,7.418888889
313.333,7.418888889
313.375,7.468888889
313.417,7.468888889
313.458,7.493888889
313.5,7.493888889
313.542,7.493888889
313.583,7.493888889
313.625,7.493888889
313.667,7.468888889
313.708,7.392777778
313.75,7.392777778
313.792,7.392777778
313.833,7.418888889
313.875,7.418888889
313.917,7.418888889
313.958,7.493888889
314,7.493888889
314.042,7.493888889
314.083,7.493888889
314.125,7.493888889
314.167,7.493888889
314.208,7.468888889
314.25,7.468888889
314.292,7.443888889
314.333,7.443888889
314.375,7.468888889
314.417,7.468888889
314.458,7.87
314.5,8.045
314.542,8.418888889
314.583,8.22
314.625,8.07
314.667,7.72
314.708,7.392777778
314.75,7.392777778
314.792,7.418888889
314.833,7.392777778
314.875,7.418888889
314.917,7.418888889
314.958,7.493888889
315,7.518888889
315.042,7.518888889
315.083,7.493888889
315.125,7.493888889
315.167,7.493888889
315.208,7.493888889
315.25,7.443888889
315.292,7.418888889
315.333,7.418888889
315.375,7.493888889
315.417,7.468888889
315.458,7.493888889
315.5,7.493888889
315.542,7.493888889
315.583,7.493888889
315.625,7.493888889
315.667,7.468888889
315.708,7.418888889
315.75,7.418888889
315.792,7.418888889
315.833,7.418888889
315.875,7.443888889
315.917,7.443888889
315.958,7.518888889
316,7.468888889
316.042,7.468888889
316.083,7.468888889
316.125,7.493888889
316.167,7.493888889
316.208,7.493888889
316.25,7.468888889
316.292,7.418888889
316.333,7.443888889
316.375,7.493888889
316.417,7.468888889
316.458,7.493888889
316.5,7.468888889
316.542,7.518888889
316.583,7.518888889
316.625,7.493888889
316.667,7.468888889
316.708,7.418888889
316.75,7.418888889
316.792,7.418888889
316.833,7.418888889
316.875,7.443888889
316.917,7.443888889
316.958,7.493888889
317,7.468888889
317.042,7.493888889
317.083,7.518888889
317.125,7.518888889
317.167,7.518888889
317.208,7.518888889
317.25,7.468888889
317.292,7.443888889
317.333,7.443888889
317.375,7.493888889
317.417,7.468888889
317.458,7.493888889
317.5,7.493888889
317.542,7.493888889
317.583,7.543888889
317.625,7.493888889
317.667,7.493888889
317.708,7.468888889
317.75,7.418888889
317.792,7.418888889
317.833,7.443888889
317.875,7.443888889
317.917,7.443888889
317.958,7.518888889
318,7.493888889
318.042,7.493888889
318.083,7.518888889
318.125,7.493888889
318.167,7.493888889
318.208,7.493888889
318.25,7.493888889
318.292,7.468888889
318.333,7.468888889
318.375,7.468888889
318.417,7.468888889
318.458,7.493888889
318.5,7.493888889
318.542,7.518888889
318.583,7.518888889
318.625,7.493888889
318.667,7.418888889
318.708,7.418888889
318.75,7.418888889
318.792,7.418888889
318.833,7.418888889
318.875,7.418888889
318.917,7.493888889
318.958,7.468888889
319,7.493888889
319.042,7.468888889
319.083,7.493888889
319.125,7.543888889
319.167,7.518888889
319.208,7.468888889
319.25,7.468888889
319.292,7.443888889
319.333,7.443888889
319.375,7.493888889
319.417,7.468888889
319.458,7.493888889
319.5,7.493888889
319.542,7.468888889
319.583,7.493888889
319.625,7.493888889
319.667,7.443888889
319.708,7.392777778
319.75,7.392777778
319.792,7.392777778
319.833,7.392777778
319.875,7.418888889
319.917,7.418888889
319.958,7.468888889
320,7.468888889
320.042,7.493888889
320.083,7.493888889
320.125,7.493888889
320.167,7.493888889
320.208,7.468888889
320.25,7.468888889
320.292,7.392777778
320.333,7.418888889
320.375,7.468888889
320.417,7.468888889
320.458,7.493888889
320.5,7.493888889
320.542,7.518888889
320.583,7.493888889
320.625,7.493888889
320.667,7.468888889
320.708,7.418888889
320.75,7.418888889
320.792,7.418888889
320.833,7.418888889
320.875,7.418888889
320.917,7.443888889
320.958,7.493888889
321,7.493888889
321.042,7.518888889
321.083,7.518888889
321.125,7.518888889
321.167,7.518888889
321.208,7.493888889
321.25,7.468888889
321.292,7.418888889
321.333,7.443888889
321.375,7.493888889
321.417,7.493888889
321.458,7.493888889
321.5,7.518888889
321.542,7.518888889
321.583,7.518888889
321.625,7.518888889
321.667,7.493888889
321.708,7.443888889
321.75,7.443888889
321.792,7.443888889
321.833,7.468888889
321.875,7.468888889
321.917,7.468888889
321.958,7.543888889
322,7.543888889
322.042,7.543888889
322.083,7.543888889
322.125,7.543888889
322.167,7.518888889
322.208,7.518888889
322.25,7.493888889
322.292,7.443888889
322.333,7.443888889
322.375,7.518888889
322.417,7.493888889
322.458,7.518888889
322.5,7.518888889
322.542,7.518888889
322.583,7.543888889
322.625,7.543888889
322.667,7.493888889
322.708,7.418888889
322.75,7.443888889
322.792,7.443888889
322.833,7.443888889
322.875,7.443888889
322.917,7.468888889
322.958,7.493888889
323,7.468888889
323.042,7.493888889
323.083,7.518888889
323.125,7.493888889
323.167,7.493888889
323.208,7.493888889
323.25,7.468888889
323.292,7.418888889
323.333,7.443888889
323.375,7.518888889
323.417,7.518888889
323.458,7.518888889
323.5,7.518888889
323.542,7.543888889
323.583,7.543888889
323.625,7.543888889
323.667,7.493888889
323.708,7.443888889
323.75,7.418888889
323.792,7.418888889
323.833,7.443888889
323.875,7.418888889
323.917,7.443888889
323.958,7.493888889
324,7.468888889
324.042,7.543888889
324.083,7.568888889
324.125,7.568888889
324.167,7.543888889
324.208,7.493888889
324.25,7.468888889
324.292,7.443888889
324.333,7.443888889
324.375,7.518888889
324.417,7.518888889
324.458,7.543888889
324.5,7.543888889
324.542,7.568888889
324.583,7.518888889
324.625,7.543888889
324.667,7.645
324.708,7.645
324.75,7.518888889
324.792,7.493888889
324.833,7.493888889
324.875,7.493888889
324.917,7.493888889
324.958,7.518888889
325,7.568888889
325.042,7.543888889
325.083,7.543888889
325.125,7.543888889
325.167,7.593888889
325.208,7.618888889
325.25,7.618888889
325.292,7.593888889
325.333,7.593888889
325.375,7.72
325.417,7.695
325.458,7.795
325.5,7.745
325.542,7.645
325.583,7.645
325.625,7.568888889
325.667,7.568888889
325.708,7.568888889
325.75,7.543888889
325.792,7.543888889
325.833,7.543888889
325.875,7.543888889
325.917,7.593888889
325.958,7.593888889
326,7.593888889
326.042,7.593888889
326.083,7.568888889
326.125,7.568888889
326.167,7.543888889
326.208,7.543888889
326.25,7.493888889
326.292,7.418888889
326.333,7.443888889
326.375,7.468888889
326.417,7.493888889
326.458,7.493888889
326.5,7.493888889
326.542,7.493888889
326.583,7.493888889
326.625,7.518888889
326.667,7.493888889
326.708,7.468888889
326.75,7.418888889
326.792,7.418888889
326.833,7.418888889
326.875,7.418888889
326.917,7.443888889
326.958,7.493888889
327,7.493888889
327.042,7.493888889
327.083,7.518888889
327.125,7.518888889
327.167,7.518888889
327.208,7.518888889
327.25,7.493888889
327.292,7.443888889
327.333,7.443888889
327.375,7.518888889
327.417,7.518888889
327.458,7.543888889
327.5,7.543888889
327.542,7.593888889
327.583,7.543888889
327.625,7.543888889
327.667,7.543888889
327.708,7.518888889
327.75,7.443888889
327.792,7.468888889
327.833,7.468888889
327.875,7.468888889
327.917,7.468888889
327.958,7.543888889
328,7.493888889
328.042,7.518888889
328.083,7.543888889
328.125,7.543888889
328.167,7.568888889
328.208,7.593888889
328.25,7.568888889
328.292,7.493888889
328.333,7.493888889
328.375,7.568888889
328.417,7.593888889
328.458,7.593888889
328.5,7.593888889
328.542,7.618888889
328.583,7.618888889
328.625,7.568888889
328.667,7.518888889
328.708,7.493888889
328.75,7.493888889
328.792,7.468888889
328.833,7.468888889
328.875,7.443888889
328.917,7.468888889
328.958,7.493888889
329,7.443888889
329.042,7.493888889
329.083,7.543888889
329.125,7.543888889
329.167,7.518888889
329.208,7.518888889
329.25,7.493888889
329.292,7.468888889
329.333,7.468888889
329.375,7.518888889
329.417,7.493888889
329.458,7.493888889
329.5,7.745
329.542,7.518888889
329.583,7.543888889
329.625,7.543888889
329.667,7.518888889
329.708,7.468888889
329.75,7.468888889
329.792,7.493888889
329.833,7.493888889
329.875,7.493888889
329.917,7.468888889
329.958,7.518888889
330,7.518888889
330.042,7.543888889
330.083,7.543888889
330.125,7.543888889
330.167,7.543888889
330.208,7.568888889
330.25,7.543888889
330.292,7.518888889
330.333,7.518888889
330.375,7.593888889
330.417,7.568888889
330.458,7.593888889
330.5,7.593888889
330.542,7.568888889
330.583,7.593888889
330.625,7.568888889
330.667,7.543888889
330.708,7.518888889
330.75,7.543888889
330.792,7.518888889
330.833,7.518888889
330.875,7.518888889
330.917,7.543888889
330.958,7.618888889
331,7.593888889
331.042,7.593888889
331.083,7.568888889
331.125,7.568888889
331.167,7.568888889
331.208,7.543888889
331.25,7.518888889
331.292,7.468888889
331.333,7.518888889
331.375,7.543888889
331.417,7.568888889
331.458,7.593888889
331.5,7.593888889
331.542,7.543888889
331.583,7.593888889
331.625,7.568888889
331.667,7.543888889
331.708,7.493888889
331.75,7.493888889
331.792,7.493888889
331.833,7.468888889
331.875,7.493888889
331.917,7.493888889
331.958,7.543888889
332,7.518888889
332.042,7.518888889
332.083,7.543888889
332.125,7.543888889
332.167,7.543888889
332.208,7.518888889
332.25,7.493888889
332.292,7.468888889
332.333,7.468888889
332.375,7.518888889
332.417,7.543888889
332.458,7.543888889
332.5,7.568888889
332.542,7.568888889
332.583,7.568888889
332.625,7.568888889
332.667,7.518888889
332.708,7.443888889
332.75,7.468888889
332.792,7.443888889
332.833,7.443888889
332.875,7.468888889
332.917,7.518888889
332.958,7.493888889
333,7.493888889
333.042,7.493888889
333.083,7.518888889
333.125,7.518888889
333.167,7.543888889
333.208,7.543888889
333.25,7.543888889
333.292,7.543888889
333.333,7.543888889
333.375,7.593888889
333.417,7.593888889
333.458,7.593888889
333.5,7.618888889
333.542,7.618888889
333.583,7.618888889
333.625,7.645
333.667,7.618888889
333.708,7.543888889
333.75,7.543888889
333.792,7.543888889
333.833,7.518888889
333.875,7.518888889
333.917,7.543888889
333.958,7.593888889
334,7.568888889
334.042,7.618888889
334.083,7.645
334.125,7.645
334.167,7.67
334.208,7.67
334.25,7.645
334.292,7.593888889
334.333,7.593888889
334.375,7.645
334.417,7.618888889
334.458,7.593888889
334.5,7.618888889
334.542,7.593888889
334.583,7.618888889
334.625,7.593888889
334.667,7.568888889
334.708,7.543888889
334.75,7.518888889
334.792,7.518888889
334.833,7.543888889
334.875,7.543888889
334.917,7.543888889
334.958,7.593888889
335,7.568888889
335.042,7.593888889
335.083,7.593888889
335.125,7.593888889
335.167,7.568888889
335.208,7.568888889
335.25,7.568888889
335.292,7.568888889
335.333,7.568888889
335.375,7.568888889
335.417,7.568888889
335.458,7.568888889
335.5,7.568888889
335.542,7.568888889
335.583,7.568888889
335.625,7.568888889
335.667,7.543888889
335.708,7.493888889
335.75,7.493888889
335.792,7.493888889
335.833,7.493888889
335.875,7.593888889
335.917,7.618888889
335.958,7.645
336,7.645
336.042,7.67
336.083,7.67
336.125,7.67
336.167,7.695
336.208,7.695
336.25,7.695
336.292,7.695
336.333,7.695
336.375,7.695
336.417,7.72
336.458,7.745
336.5,7.77
336.542,7.77
336.583,7.67
336.625,7.543888889
336.667,7.568888889
336.708,7.543888889
336.75,7.468888889
336.792,7.468888889
336.833,7.468888889
336.875,7.493888889
336.917,7.543888889
336.958,7.543888889
337,7.568888889
337.042,7.568888889
337.083,7.593888889
337.125,7.593888889
337.167,7.593888889
337.208,7.593888889
337.25,7.593888889
337.292,7.593888889
337.333,7.618888889
337.375,7.618888889
337.417,7.618888889
337.458,7.645
337.5,7.645
337.542,7.618888889
337.583,7.593888889
337.625,7.593888889
337.667,7.568888889
337.708,7.518888889
337.75,7.518888889
337.792,7.518888889
337.833,7.518888889
337.875,7.518888889
337.917,7.593888889
337.958,7.593888889
338,7.593888889
338.042,7.593888889
338.083,7.618888889
338.125,7.593888889
338.167,7.618888889
338.208,7.593888889
338.25,7.593888889
338.292,7.568888889
338.333,7.568888889
338.375,7.568888889
338.417,7.568888889
338.458,7.568888889
338.5,7.593888889
338.542,7.593888889
338.583,7.593888889
338.625,7.568888889
338.667,7.543888889
338.708,7.493888889
338.75,7.493888889
338.792,7.493888889
338.833,7.493888889
338.875,7.493888889
338.917,7.493888889
338.958,7.543888889
339,7.543888889
339.042,7.518888889
339.083,7.518888889
339.125,7.543888889
339.167,7.518888889
339.208,7.518888889
339.25,7.518888889
339.292,7.518888889
339.333,7.518888889
339.375,7.493888889
339.417,7.468888889
339.458,7.518888889
339.5,7.518888889
339.542,7.518888889
339.583,7.493888889
339.625,7.493888889
339.667,7.493888889
339.708,7.493888889
339.75,7.468888889
339.792,7.468888889
339.833,7.468888889
339.875,7.468888889
339.917,7.518888889
339.958,7.645
340,7.645
340.042,7.67
340.083,7.695
340.125,7.695
340.167,7.695
340.208,7.72
340.25,7.72
340.292,7.745
340.333,7.72
340.375,7.72
340.417,7.72
340.458,7.745
340.5,7.745
340.542,7.745
340.583,7.745
340.625,7.745
340.667,7.67
340.708,7.518888889
340.75,7.518888889
340.792,7.543888889
340.833,7.543888889
340.875,7.593888889
340.917,7.645
340.958,7.72
341,7.745
341.042,7.72
341.083,7.745
341.125,7.77
341.167,7.77
341.208,7.795
341.25,7.795
341.292,7.795
341.333,7.795
341.375,7.795
341.417,7.845
341.458,7.845
341.5,7.795
341.542,7.82
341.583,7.87
341.625,7.845
341.667,7.845
341.708,7.77
341.75,7.77
341.792,7.695
341.833,7.493888889
341.875,7.518888889
341.917,7.518888889
341.958,7.518888889
342,7.518888889
342.042,7.568888889
342.083,7.568888889
342.125,7.568888889
342.167,7.568888889
342.208,7.568888889
342.25,7.568888889
342.292,7.593888889
342.333,7.593888889
342.375,7.593888889
342.417,7.593888889
342.458,7.618888889
342.5,7.593888889
342.542,7.593888889
342.583,7.593888889
342.625,7.593888889
342.667,7.543888889
342.708,7.518888889
342.75,7.518888889
342.792,7.543888889
342.833,7.593888889
342.875,7.543888889
342.917,7.543888889
342.958,7.568888889
343,7.568888889
343.042,7.593888889
343.083,7.593888889
343.125,7.593888889
343.167,7.618888889
343.208,7.618888889
343.25,7.593888889
343.292,7.568888889
343.333,7.568888889
343.375,7.618888889
343.417,7.618888889
343.458,7.543888889
343.5,7.543888889
343.542,7.518888889
343.583,7.518888889
343.625,7.518888889
343.667,7.493888889
343.708,7.493888889
343.75,7.493888889
343.792,7.493888889
343.833,7.493888889
343.875,7.493888889
343.917,7.543888889
343.958,7.518888889
344,7.518888889
344.042,7.593888889
344.083,7.593888889
344.125,7.645
344.167,7.67
344.208,7.67
344.25,7.695
344.292,7.695
344.333,7.695
344.375,7.72
344.417,7.745
344.458,7.745
344.5,7.77
344.542,7.745
344.583,7.795
344.625,7.745
344.667,7.645
344.708,7.543888889
344.75,7.543888889
344.792,7.543888889
344.833,7.543888889
344.875,7.518888889
344.917,7.543888889
344.958,7.645
345,7.645
345.042,7.695
345.083,7.72
345.125,7.77
345.167,7.745
345.208,7.77
345.25,7.795
345.292,7.795
345.333,7.795
345.375,7.82
345.417,7.82
345.458,7.87
345.5,7.92
345.542,7.895
345.583,7.82
345.625,7.745
345.667,7.795
345.708,7.695
345.75,7.543888889
345.792,7.543888889
345.833,7.543888889
345.875,7.645
345.917,7.72
345.958,7.745
346,7.745
346.042,7.77
346.083,7.795
346.125,7.82
346.167,7.795
346.208,7.82
346.25,7.82
346.292,7.82
346.333,7.82
346.375,7.845
346.417,7.87
346.458,7.92
346.5,7.895
346.542,7.92
346.583,7.945
346.625,7.995
346.667,7.97
346.708,7.745
346.75,7.518888889
346.792,7.493888889
346.833,7.493888889
346.875,7.518888889
346.917,7.645
346.958,7.695
347,7.72
347.042,7.745
347.083,7.77
347.125,7.77
347.167,7.77
347.208,7.77
347.25,7.795
347.292,7.77
347.333,7.795
347.375,7.77
347.417,7.795
347.458,7.795
347.5,7.82
347.542,7.82
347.583,7.87
347.625,7.845
347.667,7.895
347.708,7.695
347.75,7.518888889
347.792,7.518888889
347.833,7.518888889
347.875,7.543888889
347.917,7.618888889
347.958,7.67
348,7.72
348.042,7.72
348.083,7.745
348.125,7.745
348.167,7.77
348.208,7.77
348.25,7.77
348.292,7.77
348.333,7.77
348.375,7.795
348.417,7.82
348.458,7.895
348.5,7.895
348.542,7.92
348.583,7.92
348.625,7.77
348.667,7.518888889
348.708,7.518888889
348.75,7.518888889
348.792,7.518888889
348.833,7.518888889
348.875,7.593888889
348.917,7.645
348.958,7.67
349,7.695
349.042,7.72
349.083,7.67
349.125,7.72
349.167,7.695
349.208,7.745
349.25,7.72
349.292,7.745
349.333,7.72
349.375,7.745
349.417,7.745
349.458,7.795
349.5,7.845
349.542,7.87
349.583,7.845
349.625,7.87
349.667,7.82
349.708,7.645
349.75,7.543888889
349.792,7.543888889
349.833,7.543888889
349.875,7.543888889
349.917,7.618888889
349.958,7.645
350,7.645
350.042,7.695
350.083,7.645
350.125,7.72
350.167,7.695
350.208,7.67
350.25,7.695
350.292,7.67
350.333,7.72
350.375,7.72
350.417,7.745
350.458,7.845
350.5,7.97
350.542,7.945
350.583,7.995
350.625,7.97
350.667,7.895
350.708,7.695
350.75,7.543888889
350.792,7.518888889
350.833,7.543888889
350.875,7.593888889
350.917,7.645
350.958,7.618888889
351,7.593888889
351.042,7.593888889
351.083,7.593888889
351.125,7.645
351.167,7.618888889
351.208,7.645
351.25,7.618888889
351.292,7.67
351.333,7.695
351.375,7.618888889
351.417,7.695
351.458,7.67
351.5,7.695
351.542,7.745
351.583,7.72
351.625,7.72
351.667,7.745
351.708,7.645
351.75,7.518888889
351.792,7.518888889
351.833,7.518888889
351.875,7.518888889
351.917,7.518888889
351.958,7.568888889
352,7.543888889
352.042,7.543888889
352.083,7.593888889
352.125,7.618888889
352.167,7.618888889
352.208,7.543888889
352.25,7.618888889
352.292,7.593888889
352.333,7.645
352.375,7.645
352.417,7.67
352.458,7.695
352.5,7.72
352.542,7.745
352.583,7.745
352.625,7.745
352.667,7.745
352.708,7.645
352.75,7.543888889
352.792,7.568888889
352.833,7.568888889
352.875,7.568888889
352.917,7.67
352.958,7.695
353,7.745
353.042,7.745
353.083,7.72
353.125,7.745
353.167,7.77
353.208,7.77
353.25,7.77
353.292,7.77
353.333,7.77
353.375,7.645
353.417,7.618888889
353.458,7.645
353.5,7.645
353.542,7.645
353.583,7.645
353.625,7.645
353.667,7.618888889
353.708,7.593888889
353.75,7.543888889
353.792,7.543888889
353.833,7.543888889
353.875,7.618888889
353.917,7.695
353.958,7.72
354,7.745
354.042,7.745
354.083,7.745
354.125,7.745
354.167,7.77
354.208,7.77
354.25,7.77
354.292,7.745
354.333,7.795
354.375,7.77
354.417,7.795
354.458,7.82
354.5,7.845
354.542,7.845
354.583,7.845
354.625,7.82
354.667,7.82
354.708,7.645
354.75,7.468888889
354.792,7.468888889
354.833,7.468888889
354.875,7.493888889
354.917,7.493888889
354.958,7.593888889
355,7.645
355.042,7.67
355.083,7.67
355.125,7.67
355.167,7.695
355.208,7.695
355.25,7.695
355.292,7.695
355.333,7.72
355.375,7.72
355.417,7.72
355.458,7.72
355.5,7.77
355.542,7.795
355.583,7.795
355.625,7.795
355.667,7.77
355.708,7.645
355.75,7.493888889
355.792,7.493888889
355.833,7.493888889
355.875,7.493888889
355.917,7.568888889
355.958,7.568888889
356,7.618888889
356.042,7.645
356.083,7.645
356.125,7.645
356.167,7.593888889
356.208,7.543888889
356.25,7.493888889
356.292,7.518888889
356.333,7.493888889
356.375,7.695
356.417,7.543888889
356.458,7.518888889
356.5,7.67
356.542,7.695
356.583,7.72
356.625,7.695
356.667,7.72
356.708,7.645
356.75,7.493888889
356.792,7.493888889
356.833,7.493888889
356.875,7.493888889
356.917,7.593888889
356.958,7.618888889
357,7.618888889
357.042,7.618888889
357.083,7.645
357.125,7.67
357.167,7.695
357.208,7.695
357.25,7.695
357.292,7.695
357.333,7.695
357.375,7.72
357.417,7.72
357.458,7.795
357.5,7.845
357.542,7.97
357.583,7.945
357.625,7.895
357.667,7.77
357.708,7.695
357.75,7.543888889
357.792,7.543888889
357.833,7.543888889
357.875,7.568888889
357.917,7.618888889
357.958,7.618888889
358,7.67
358.042,7.72
358.083,7.695
358.125,7.745
358.167,7.745
358.208,7.77
358.25,7.745
358.292,7.745
358.333,7.745
358.375,7.745
358.417,7.77
358.458,7.795
358.5,7.795
358.542,7.82
358.583,7.82
358.625,7.77
358.667,7.77
358.708,7.645
358.75,7.518888889
358.792,7.518888889
358.833,7.543888889
358.875,7.593888889
358.917,7.67
358.958,7.695
359,7.72
359.042,7.72
359.083,7.695
359.125,7.72
359.167,7.72
359.208,7.695
359.25,7.72
359.292,7.72
359.333,7.72
359.375,7.72
359.417,7.745
359.458,7.77
359.5,7.745
359.542,7.745
359.583,7.745
359.625,7.745
359.667,7.72
359.708,7.645
359.75,7.543888889
359.792,7.543888889
359.833,7.543888889
359.875,7.645
359.917,7.67
359.958,7.67
360,7.695
360.042,7.745
360.083,7.72
360.125,7.72
360.167,7.67
360.208,7.67
360.25,7.695
360.292,7.695
360.333,7.695
360.375,7.695
360.417,7.72
360.458,7.82
360.5,7.895
360.542,7.945
360.583,7.97
360.625,8.145
360.667,7.97
360.708,7.72
360.75,7.543888889
360.792,7.518888889
360.833,7.543888889
360.875,7.618888889
360.917,7.645
360.958,7.67
361,7.67
361.042,7.72
361.083,7.72
361.125,7.72
361.167,7.745
361.208,7.72
361.25,7.72
361.292,7.745
361.333,7.695
361.375,7.695
361.417,7.745
361.458,7.77
361.5,7.895
361.542,7.945
361.583,7.87
361.625,7.82
361.667,7.795
361.708,7.645
361.75,7.518888889
361.792,7.518888889
361.833,7.543888889
361.875,7.543888889
361.917,7.543888889
361.958,7.645
362,7.645
362.042,7.695
362.083,7.695
362.125,7.72
362.167,7.745
362.208,7.745
362.25,7.745
362.292,7.745
362.333,7.72
362.375,7.745
362.417,7.745
362.458,7.77
362.5,7.87
362.542,7.97
362.583,7.895
362.625,7.895
362.667,7.895
362.708,7.695
362.75,7.518888889
362.792,7.518888889
362.833,7.518888889
362.875,7.518888889
362.917,7.543888889
362.958,7.645
363,7.67
363.042,7.695
363.083,7.695
363.125,7.72
363.167,7.72
363.208,7.745
363.25,7.72
363.292,7.745
363.333,7.72
363.375,7.745
363.417,7.795
363.458,7.82
363.5,7.77
363.542,7.795
363.583,7.82
363.625,7.77
363.667,7.645
363.708,7.518888889
363.75,7.518888889
363.792,7.518888889
363.833,7.543888889
363.875,7.543888889
363.917,7.543888889
363.958,7.645
364,7.67
364.042,7.72
364.083,7.745
364.125,7.745
364.167,7.77
364.208,7.77
364.25,7.745
364.292,7.745
364.333,7.77
364.375,7.745
364.417,7.67
364.458,7.518888889
364.5,7.543888889
364.542,7.543888889
364.583,7.518888889
364.625,7.518888889
364.667,7.518888889
364.708,7.493888889
364.75,7.493888889
364.792,7.468888889
364.833,7.468888889
364.875,7.468888889
364.917,7.443888889
364.958,7.443888889
365,7.443888889
365.042,7.468888889
365.083,7.468888889
365.125,7.493888889
365.167,7.493888889
365.208,7.493888889
365.25,7.493888889
365.292,7.493888889
365.333,7.518888889
365.375,7.518888889
365.417,7.518888889
365.458,7.518888889
365.5,7.543888889
365.542,7.518888889
365.583,7.543888889
365.625,7.518888889
365.667,7.518888889
365.708,7.493888889
365.75,7.518888889
365.792,7.518888889
365.833,7.543888889
365.875,7.543888889
365.917,7.518888889
365.958,7.518888889
366,7.518888889
