$Lewiston Spillway release 2019 YC 06/15/22,
299.167,3.4474211
299.208,3.4474211
299.25,3.4378557
299.292,3.4693819
299.333,3.4235925
299.375,3.368549
299.417,3.313647
299.458,3.3228728
299.5,3.3228728
299.542,3.3228728
299.583,3.3228728
299.625,3.2762344
299.667,3.1922683
299.708,3.2322845
299.75,3.3083266
299.792,3.3228728
299.833,3.313647
299.875,3.3228728
299.917,3.2623674
299.958,3.3228728
300,3.3228728
300.042,3.3228728
300.083,3.313647
300.125,3.3795011
300.167,3.337419
300.208,3.3918399
300.25,3.3574837
300.292,3.3848215
300.333,3.3394849
300.375,3.3678415
300.417,3.4159515
300.458,3.3444374
300.5,3.3228728
300.542,3.3228728
300.583,3.313647
300.625,3.3320986
300.667,3.2934408
300.708,3.313647
300.75,3.3228728
300.792,3.3228728
300.833,3.3398245
300.875,3.4474211
300.917,3.4166307
300.958,3.4474211
301,3.4378557
301.042,3.4474211
301.083,3.4474211
301.125,3.4474211
301.167,3.4378557
301.208,3.4474211
301.25,3.4474211
301.292,3.4474211
301.333,3.4474211
301.375,3.4474211
301.417,3.4378557
301.458,3.3380982
301.5,3.3228728
301.542,3.3228728
301.583,3.2623957
301.625,3.3228728
301.667,3.3228728
301.708,3.313647
301.75,3.3228728
301.792,3.3228728
301.833,3.3394849
301.875,3.3377586
301.917,3.4254037
301.958,3.4474211
302,3.4474211
302.042,3.4474211
302.083,3.399679
302.125,3.3228728
302.167,3.3536632
302.208,3.313647
302.25,3.3228728
302.292,3.3229011
302.333,3.2758948
302.375,3.2011545
302.417,3.2011828
302.458,3.2856017
302.5,3.4884844
302.542,3.4378557
302.583,3.4636653
302.625,3.4615994
302.667,3.4785511
302.708,3.4378557
302.75,3.5570836
302.792,3.5719411
302.833,3.6819715
302.875,3.6964894
302.917,3.7134977
302.958,3.8238677
303,3.7814177
303.042,3.8238677
303.083,3.7927377
303.125,3.7916623
303.167,3.7927094
303.208,3.7743144
303.25,3.6964894
303.292,3.6862165
303.333,3.6964894
303.375,3.6964894
303.417,3.1313384
303.458,2.8055205
303.5,2.8019264
303.542,2.7239599
303.583,2.7199979
303.625,2.8094825
303.667,2.7199979
303.708,2.6939053
303.75,2.7166868
303.792,2.7124418
303.833,2.7199979
303.875,2.7199979
303.917,2.7199979
303.958,2.7199979
304,2.7124418
304.042,2.7754659
304.083,2.7797675
304.125,2.8098221
304.167,2.8388579
304.208,2.8388862
304.25,2.8388862
304.292,2.812454
304.333,2.8016151
304.375,2.8091429
304.417,2.7500525
304.458,2.7952759
304.5,2.7342045
304.542,2.7199979
304.583,2.7124418
304.625,2.7199979
304.667,2.7199979
304.708,2.7199979
304.75,2.7199979
304.792,2.7124418
304.833,2.8055205
304.875,2.8094825
304.917,2.8388579
304.958,2.8388579
305,2.8388579
305.042,2.8388579
305.083,2.8388579
305.125,2.8309905
305.167,2.8388862
305.208,2.8388579
305.25,2.8309905
305.292,2.8388862
305.333,2.8388862
305.375,2.8388579
305.417,2.8388862
305.458,2.7563634
305.5,2.7199979
305.542,2.7199979
305.583,2.7199979
305.625,2.7199979
305.667,2.7199979
305.708,2.7124418
305.75,2.7199979
305.792,2.7199979
305.833,2.8253305
305.875,2.8388579
305.917,2.8309905
305.958,2.8388579
306,2.8388579
306.042,2.8388579
306.083,2.8388862
306.125,2.8309905
306.167,2.8388862
306.208,2.8388579
306.25,2.8388862
306.292,2.8388862
306.333,2.8388579
306.375,2.8309905
306.417,2.8388579
306.458,2.8388579
306.5,2.7932949
306.542,2.7199979
306.583,2.7124418
306.625,2.7199979
306.667,2.7199979
306.708,2.7199979
306.75,2.7361572
306.792,2.8388579
306.833,2.8388579
306.875,2.8388579
306.917,2.8388579
306.958,2.8309905
307,2.8388579
307.042,4.2543673
307.083,5.6698767
307.125,2.8388579
307.167,2.8388579
307.208,2.8388862
307.25,2.8388862
307.292,2.8388579
307.333,2.8388862
307.375,2.8388579
307.417,2.8309905
307.458,2.8388862
307.5,2.8388862
307.542,2.7936345
307.583,2.7418455
307.625,2.7199979
307.667,2.7199979
307.708,2.7199979
307.75,2.7652496
307.792,2.8388579
307.833,2.8388579
307.875,2.8388579
307.917,2.8309905
307.958,2.8388579
308,2.8388579
308.042,2.8388579
308.083,2.8388579
308.125,2.8388579
308.167,2.8388579
308.208,2.8309905
308.25,2.8388579
308.292,2.8388579
308.333,2.8388579
308.375,2.8388579
308.417,2.8388579
308.458,2.7263088
308.5,2.7199979
308.542,2.7199979
308.583,2.7199979
308.625,2.7199979
308.667,2.7199979
308.708,2.7124418
308.75,2.7199979
308.792,2.7754659
308.833,2.8388579
308.875,2.8388579
308.917,2.8388579
308.958,2.8388579
309,2.8309905
309.042,2.8388579
309.083,2.8388579
309.125,2.8388862
309.167,2.8388862
309.208,2.8309905
309.25,2.8388579
309.292,2.8388579
309.333,2.8388579
309.375,2.8388579
309.417,2.8388579
309.458,2.8388579
309.5,2.8309905
309.542,2.7540145
309.583,2.7199979
309.625,2.7199979
309.667,2.7199979
309.708,2.7199979
309.75,2.7199979
309.792,2.7199979
309.833,2.7199979
309.875,2.7124418
309.917,2.7497129
309.958,2.7493733
310,2.7500525
310.042,2.8048696
310.083,2.8388579
310.125,2.8388579
310.167,2.8309905
310.208,2.8388579
310.25,2.8388579
310.292,2.8309905
310.333,2.8388579
310.375,2.8388579
310.417,2.8388579
310.458,2.8388579
310.5,2.8127936
310.542,2.7199979
310.583,2.7199979
310.625,2.7124418
310.667,2.727554
310.708,2.7124418
310.75,2.7200262
310.792,2.7493733
310.833,2.7665514
310.875,2.7794279
310.917,2.8309905
310.958,2.8388579
311,2.8388579
311.042,2.8388579
311.083,2.8388579
311.125,2.8388579
311.167,2.8309905
311.208,2.8388862
311.25,2.8388579
311.292,2.8388579
311.333,2.8388862
311.375,2.8388862
311.417,2.8388579
311.458,2.8233495
311.5,2.8012755
311.542,2.749062
311.583,2.7500525
311.625,2.7199979
311.667,2.7199979
311.708,2.7199979
311.75,2.7655892
311.792,2.8388579
311.833,2.8309905
311.875,2.8388579
311.917,2.8388579
311.958,2.8388579
312,2.8388579
312.042,2.8388579
312.083,2.8309905
312.125,2.8388579
312.167,2.8388579
312.208,2.8388579
312.25,2.8388579
312.292,2.8309905
312.333,2.8388862
312.375,2.8388862
312.417,2.8388862
312.458,2.8388862
312.5,2.8388579
312.542,2.8388579
312.583,2.7338649
312.625,2.7124418
312.667,2.7199979
312.708,2.7199979
312.75,2.7655892
312.792,2.8388579
312.833,2.8309905
312.875,2.8388579
312.917,2.8388579
312.958,2.8388579
313,2.8388579
313.042,2.8388579
313.083,2.8388579
313.125,2.8388579
313.167,2.8388579
313.208,2.8388579
313.25,2.8309905
313.292,2.8388862
313.333,2.8388862
313.375,2.8388862
313.417,2.8388579
313.458,2.8388579
313.5,2.8309905
313.542,2.8388579
313.583,2.8388579
313.625,2.7932949
313.667,2.7199979
313.708,2.8249909
313.75,2.8388579
313.792,2.8388579
313.833,2.8309905
313.875,2.8388579
313.917,2.8388579
313.958,2.8388579
314,2.8388579
314.042,2.8388579
314.083,2.8388579
314.125,2.8309905
314.167,2.8388579
314.208,2.8388579
314.25,2.8388579
314.292,2.8309905
314.333,2.8388579
314.375,2.8388579
314.417,2.8388579
314.458,2.8230382
314.5,2.7424964
314.542,2.7199979
314.583,2.7199979
314.625,2.7199979
314.667,2.7199979
314.708,2.7124418
314.75,2.7199979
314.792,2.7199979
314.833,2.7357044
314.875,2.645484
314.917,2.8388579
314.958,2.8388579
315,2.8388579
315.042,2.8309905
315.083,2.8388579
315.125,2.8388579
315.167,2.8388579
315.208,2.8388579
315.25,2.8841096
315.292,2.8821286
315.333,2.8465272
315.375,2.8527532
315.417,2.8983162
315.458,2.8388579
315.5,2.8388579
315.542,2.8388579
315.583,2.8309905
315.625,2.8388579
315.667,2.8388579
315.708,2.8388579
315.75,2.8309905
315.792,2.8388579
315.833,2.8388579
315.875,2.8388579
315.917,2.8388579
315.958,2.8682616
316,2.8547342
316.042,2.8742329
316.083,2.9141642
316.125,2.9280312
316.167,2.9577745
316.208,2.9577745
316.25,2.9577745
316.292,2.9577745
316.333,2.9577745
316.375,2.9495392
316.417,2.9557935
316.458,2.7199979
316.5,2.7199979
316.542,2.7199979
316.583,2.7199979
316.625,2.6344753
316.667,2.6011379
316.708,2.6985748
316.75,2.7199979
316.792,2.7199979
316.833,2.7199979
316.875,2.7199979
316.917,2.7124418
316.958,2.7199979
317,2.7199979
317.042,2.7199979
317.083,2.7199979
317.125,2.7199979
317.167,2.7199979
317.208,2.7199979
317.25,2.7124418
317.292,2.7199979
317.333,2.7199979
317.375,2.7199979
317.417,2.7199979
317.458,2.7124418
317.5,2.7199979
317.542,2.7199979
317.583,2.7199979
317.625,2.7199979
317.667,2.7199979
317.708,2.7199979
317.75,2.7199979
317.792,2.7124418
317.833,2.7199979
317.875,2.7199979
317.917,2.7200262
317.958,2.7199979
318,2.7124418
318.042,2.7199979
318.083,2.7199979
318.125,2.7199979
318.167,2.7199979
318.208,2.7199979
318.25,2.7199979
318.292,2.7124418
318.333,2.7199979
318.375,2.7199979
318.417,2.7199979
318.458,2.6909338
318.5,2.7124418
318.542,2.6146653
318.583,2.6011379
318.625,2.3751058
318.667,2.8467536
318.708,2.8309905
318.75,2.8388579
318.792,2.8388579
318.833,2.8388579
318.875,2.8388579
318.917,2.8309905
318.958,2.8837983
319,2.9118719
319.042,2.9138529
319.083,2.9577745
319.125,2.9495392
319.167,2.9577745
319.208,2.9577745
319.25,2.9577745
319.292,2.9577745
319.333,2.9577745
319.375,2.9495392
319.417,2.9577745
319.458,2.9577745
319.5,2.9577745
319.542,2.9419265
319.583,2.8689125
319.625,2.8309905
319.667,2.8388579
319.708,2.8388579
319.75,2.9141642
319.792,2.9577745
319.833,2.9495392
319.875,2.9577745
319.917,2.9577745
319.958,2.9577745
320,2.9577745
320.042,2.9577745
320.083,2.9577745
320.125,2.9495392
320.167,2.9577745
320.208,2.9577745
320.25,2.9577745
320.292,2.9577745
320.333,2.9577745
320.375,2.9577745
320.417,2.9495392
320.458,2.9577745
320.5,2.9577745
320.542,2.9577745
320.583,2.9340308
320.625,2.8388579
320.667,2.8388579
320.708,2.8388579
320.75,2.8983162
320.792,2.9442188
320.833,2.9577745
320.875,2.9495392
320.917,2.9577745
320.958,2.9577745
321,2.9577745
321.042,2.9577745
321.083,2.9577745
321.125,2.9495392
321.167,2.9577745
321.208,2.9577462
321.25,2.9577745
321.292,2.9577745
321.333,2.9495392
321.375,2.9577462
321.417,2.9577745
321.458,2.9283708
321.5,2.8742612
321.542,2.8388579
321.583,2.8388579
321.625,2.8388579
321.667,2.8388579
321.708,2.8388579
321.75,2.8309905
321.792,2.8388579
321.833,2.8388579
321.875,2.8689125
321.917,2.8976653
321.958,2.8844775
322,2.9495392
322.042,2.9577745
322.083,2.9577745
322.125,2.9577745
322.167,2.9577745
322.208,2.9577745
322.25,2.9577745
322.292,2.9495392
322.333,2.9577745
322.375,2.9577745
322.417,2.9495392
322.458,2.9568123
322.5,2.7199979
322.542,2.7199979
322.583,2.7199979
322.625,2.7382231
322.667,2.9637458
322.708,2.9422378
322.75,2.8547342
322.792,2.9280312
322.833,2.9276916
322.875,2.9577462
322.917,2.9577462
322.958,2.9577745
323,2.9495675
323.042,2.9577745
323.083,2.9577745
323.125,2.9577745
323.167,2.8448575
323.208,2.8841096
323.25,2.8527532
323.292,2.8388579
323.333,2.8388579
323.375,2.8309905
323.417,2.8388579
323.458,2.8388579
323.5,2.8685729
323.542,2.8388862
323.583,2.8230382
323.625,2.8171518
323.667,2.8388862
323.708,2.8388862
323.75,2.9438792
323.792,2.9577745
323.833,2.9577462
323.875,2.9125228
323.917,2.8388579
323.958,2.9356722
324,2.9577745
324.042,2.9577745
324.083,2.9280312
324.125,2.8607055
324.167,2.9577745
324.208,2.9577745
324.25,2.9280312
324.292,2.9277199
324.333,2.8818173
324.375,2.9356722
324.417,2.9577745
324.458,2.9280312
324.5,2.8527532
324.542,2.8388862
324.583,2.8309905
324.625,2.8388862
324.667,2.8388862
324.708,2.8388862
324.75,2.8388862
324.792,2.8388579
324.833,2.8973257
324.875,2.8309905
324.917,2.8547342
324.958,2.8983162
325,2.9283708
325.042,2.9495392
325.083,2.9577745
325.125,2.9577745
325.167,2.9577745
325.208,2.9577745
325.25,2.9495392
325.292,2.9577745
325.333,2.9577745
325.375,2.9577745
325.417,2.9577745
325.458,2.8527532
325.5,2.8388579
325.542,2.8309905
325.583,2.8388579
325.625,2.8388579
325.667,2.8388579
325.708,2.8388579
325.75,2.8682616
325.792,2.9141642
325.833,2.9495392
325.875,2.9577745
325.917,2.9577745
325.958,2.9577745
326,2.9577745
326.042,2.9577745
326.083,2.9495392
326.125,2.9577745
326.167,2.9577745
326.208,2.9577745
326.25,2.9495392
326.292,2.9577745
326.333,2.9577745
326.375,2.9577745
326.417,2.9577745
326.458,2.9577745
326.5,2.9577745
326.542,2.9495392
326.583,2.8527532
326.625,2.8388579
326.667,2.8388579
326.708,2.8388579
326.75,2.8388579
326.792,2.8388579
326.833,2.8689125
326.875,2.8600546
326.917,2.9141642
326.958,2.9577745
327,2.9577745
327.042,2.9577745
327.083,2.9495392
327.125,2.9577745
327.167,2.9577745
327.208,2.9577745
327.25,2.9577745
327.292,2.9495392
327.333,2.9577745
327.375,2.9577745
327.417,2.9419265
327.458,2.8980049
327.5,2.8388579
327.542,2.8388579
327.583,2.8309905
327.625,2.8388579
327.667,2.8388579
327.708,2.8388579
327.75,2.8309905
327.792,2.8388579
327.833,2.8388579
327.875,2.8388579
327.917,2.8388579
327.958,2.9056176
328,2.9577745
328.042,2.9577745
328.083,2.9577745
328.125,2.9577745
328.167,2.9577745
328.208,2.9577745
328.25,2.9495392
328.292,2.9577745
328.333,2.9577745
328.375,2.9577745
328.417,2.9577745
328.458,2.9495392
328.5,2.9273803
328.542,2.8527532
328.583,2.8388579
328.625,2.8388579
328.667,2.8388579
328.708,2.8309905
328.75,2.8388579
328.792,2.8388579
328.833,2.8388579
328.875,2.8388579
328.917,2.8388579
328.958,2.8309905
329,2.8388579
329.042,2.8388579
329.083,2.8388579
329.125,2.8388579
329.167,2.8388579
329.208,2.8309905
329.25,2.8388579
329.292,2.8388579
329.333,2.8844492
329.375,2.9577745
329.417,2.9495392
329.458,2.9577745
329.5,2.9577745
329.542,2.8989671
329.583,2.8824682
329.625,2.8388579
329.667,2.8388579
329.708,2.8309905
329.75,2.8388579
329.792,2.8388579
329.833,2.8388579
329.875,2.8388579
329.917,2.8388579
329.958,2.8309905
330,2.8388579
330.042,2.8679503
330.083,2.8686012
330.125,2.9141642
330.167,2.9495675
330.208,2.9577462
330.25,2.9577745
330.292,2.9577745
330.333,2.9495392
330.375,2.9577745
330.417,2.9577745
330.458,2.9577462
330.5,2.9495392
330.542,2.9577745
330.583,2.9577462
330.625,2.9577462
330.667,2.9577462
330.708,2.9495392
330.75,2.9577745
330.792,3.0649466
330.833,3.0794645
330.875,3.0794645
330.917,3.0794645
330.958,3.0794362
331,3.0794645
331.042,3.0708896
331.083,3.0794645
331.125,3.0794645
331.167,3.0794645
331.208,3.0709179
331.25,3.0794645
331.292,3.0794645
331.333,3.0794645
331.375,3.0794645
331.417,3.0794645
331.458,3.0020923
331.5,2.9495392
331.542,2.9577745
331.583,2.9577745
331.625,2.9577745
331.667,2.9495392
331.708,2.9577745
331.75,2.9577745
331.792,2.9577745
331.833,2.8527532
331.875,2.8309905
331.917,2.8388862
331.958,2.8388579
332,2.8388579
332.042,2.8388862
332.083,2.8388579
332.125,2.8309905
332.167,2.8388862
332.208,2.8388862
332.25,2.8388579
332.292,2.8388862
332.333,2.8309905
332.375,2.9439075
332.417,2.9577462
332.458,2.9577745
332.5,2.9194846
332.542,2.8824682
332.583,2.8388579
332.625,2.8388579
332.667,2.8388579
332.708,2.8309905
332.75,2.8388579
332.792,2.8388579
332.833,2.8388579
332.875,2.8388579
332.917,2.8388579
332.958,2.8388579
333,2.8309905
333.042,2.8388862
333.083,2.8388862
333.125,2.8388862
333.167,2.8388862
333.208,2.8309905
333.25,2.8388862
333.292,2.8388579
333.333,2.8388579
333.375,2.8388579
333.417,2.8309905
333.458,2.8983162
333.5,2.8689408
333.542,2.8388579
333.583,2.8388579
333.625,2.8309905
333.667,2.8388579
333.708,2.8388862
333.75,2.8388579
333.792,2.8388579
333.833,2.8388579
333.875,2.749062
333.917,2.802266
333.958,2.8388862
334,2.8388579
334.042,2.8388862
334.083,2.8309905
334.125,2.8388579
334.167,2.8388579
334.208,2.8388579
334.25,2.8388579
334.292,2.8388579
334.333,2.8388862
334.375,2.8388862
334.417,2.8310188
334.458,2.8388862
334.5,2.8388862
334.542,2.8388862
334.583,2.8692521
334.625,2.8900809
334.667,2.8686012
334.708,2.8983162
334.75,2.8388579
334.792,2.8388862
334.833,2.8388862
334.875,2.8091429
334.917,2.8309905
334.958,2.8388862
335,2.8388579
335.042,2.8309905
335.083,2.8388862
335.125,2.8388579
335.167,2.8388862
335.208,2.8388862
335.25,2.8388862
335.292,2.8388862
335.333,2.8309905
335.375,2.8388579
335.417,2.8388579
335.458,2.8388862
335.5,2.8388579
335.542,2.8309905
335.583,2.8388862
335.625,2.8388579
335.667,2.8388862
335.708,2.8388862
335.75,2.8091429
335.792,2.7557125
335.833,2.7199979
335.875,2.7199979
335.917,2.7199979
335.958,2.7199979
336,2.7199979
336.042,2.7124418
336.083,2.7199979
336.125,2.7199979
336.167,2.7199979
336.208,2.7124418
336.25,2.7199979
336.292,2.7199979
336.333,2.7124418
336.375,2.6902829
336.417,2.6456821
336.458,2.6609075
336.5,2.6173255
336.542,2.6077601
336.583,2.6011379
336.625,2.6011379
336.667,2.6011379
336.708,2.6011379
336.75,2.6011379
336.792,2.6467009
336.833,2.6830664
336.875,2.6447199
336.917,2.6760763
336.958,2.7199979
337,2.7199979
337.042,2.7124418
337.083,2.7199979
337.125,2.7199979
337.167,2.7124418
337.208,2.7199979
337.25,2.7199979
337.292,2.7124418
337.333,2.7199979
337.375,2.7199979
337.417,2.7199979
337.458,2.7199979
337.5,2.7124418
337.542,2.7199979
337.583,2.727554
337.625,2.7124418
337.667,2.7199979
337.708,2.7199979
337.75,2.7199979
337.792,2.7124418
337.833,2.7199979
337.875,2.7199979
337.917,2.7199979
337.958,2.7199979
338,2.7199979
338.042,2.7124418
338.083,2.7199979
338.125,2.7199979
338.167,2.7199979
338.208,2.7199979
338.25,2.7124418
338.292,2.7199979
338.333,2.7199979
338.375,2.7199979
338.417,2.7124418
338.458,2.7199979
338.5,2.7199979
338.542,2.7199979
338.583,2.7199979
338.625,2.7199979
338.667,2.7199979
338.708,2.7124418
338.75,2.7199979
338.792,2.7199979
338.833,2.7199979
338.875,2.7199979
338.917,2.7124418
338.958,2.7199979
339,2.7199979
339.042,2.7199979
339.083,2.7124418
339.125,2.7199979
339.167,2.7199979
339.208,2.7199979
339.25,2.7124418
339.292,2.7199979
339.333,2.7199979
339.375,2.7199979
339.417,2.7199979
339.458,2.7199979
339.5,2.7124418
339.542,2.7199979
339.583,2.7199979
339.625,2.7199979
339.667,2.7199979
339.708,2.7199979
339.75,2.7199979
339.792,2.7124418
339.833,2.7199979
339.875,2.7199979
339.917,2.7199979
339.958,2.7199979
340,2.7199979
340.042,2.7124418
340.083,2.7199979
340.125,2.7199979
340.167,2.7199979
340.208,2.7199979
340.25,2.7124418
340.292,2.7199979
340.333,2.7124418
340.375,2.7199979
340.417,2.7199979
340.458,2.7199979
340.5,2.7199979
340.542,2.7124418
340.583,2.7199979
340.625,2.7199979
340.667,2.7199979
340.708,2.7199979
340.75,2.7199979
340.792,2.7199979
340.833,2.7124418
340.875,2.7199979
340.917,2.7199979
340.958,2.7199979
341,2.7199979
341.042,2.7199979
341.083,2.7124418
341.125,2.7199979
341.167,2.7199979
341.208,2.7199979
341.25,2.7199979
341.292,2.7199979
341.333,2.7199979
341.375,2.7124418
341.417,2.7199979
341.458,2.7199979
341.5,2.7199979
341.542,2.7124418
341.583,2.7199979
341.625,2.7199979
341.667,2.7199979
341.708,2.7124418
341.75,2.7199979
341.792,2.7199979
341.833,2.7199979
341.875,2.7199979
341.917,2.7199979
341.958,2.7199979
342,2.7124418
342.042,2.7199979
342.083,2.7199979
342.125,2.7199979
342.167,2.7199979
342.208,2.7199979
342.25,2.7199979
342.292,2.7199979
342.333,2.7124418
342.375,2.7199979
342.417,2.7199979
342.458,2.7199979
342.5,2.7199979
342.542,2.7199979
342.583,2.7124418
342.625,2.7199979
342.667,2.7199979
342.708,2.7199979
342.75,2.7199979
342.792,2.7199979
342.833,2.7199979
342.875,2.7124418
342.917,2.7199979
342.958,2.7199979
343,2.7199979
343.042,2.7124418
343.083,2.7199979
343.125,2.7199979
343.167,2.7199979
343.208,2.7199979
343.25,2.7124418
343.292,2.747081
343.333,2.9577745
343.375,2.9577745
343.417,2.9577745
343.458,2.9495392
343.5,2.9577745
343.542,2.9577745
343.583,2.9577745
343.625,2.9577745
343.667,2.9577745
343.708,2.9495392
343.75,2.9577745
343.792,2.9577745
343.833,2.9425774
343.875,2.8388579
343.917,2.8388579
343.958,2.8309905
344,2.8388579
344.042,2.8388579
344.083,2.8547342
344.125,2.8824682
344.167,2.8388579
344.208,2.8309905
344.25,2.8388579
344.292,2.8388579
344.333,2.8309905
344.375,2.8388579
344.417,2.8388579
344.458,2.8388579
344.5,2.8388579
344.542,2.8388579
344.583,2.8230382
344.625,2.7874085
344.667,2.8230382
344.708,2.76491
344.75,2.8388579
344.792,2.8309905
344.833,2.8388579
344.875,2.8388579
344.917,2.8682616
344.958,2.9141642
345,2.9577745
345.042,2.9577745
345.083,2.9125228
345.125,2.8309905
345.167,2.8388579
345.208,2.8388579
345.25,2.8309905
345.292,2.8388579
345.333,2.8388579
345.375,2.8388579
345.417,2.8388579
345.458,2.8388579
345.5,2.8309905
345.542,2.8388579
345.583,2.8388579
345.625,2.8388579
345.667,2.8388579
345.708,2.8388579
345.75,2.8309905
345.792,2.8388579
345.833,2.8388579
345.875,2.8388579
345.917,2.8388579
345.958,2.8388579
346,2.8309905
346.042,2.8388579
346.083,2.8388579
346.125,2.8388579
346.167,2.8309905
346.208,2.8388579
346.25,2.8388579
346.292,2.8388579
346.333,2.8388579
346.375,2.6649544
346.417,2.8309905
346.458,2.8388579
346.5,2.8388579
346.542,2.8388579
346.583,2.8309905
346.625,2.8094825
346.667,2.7635799
346.708,2.7199979
346.75,2.7199979
346.792,2.8246796
346.833,2.8388579
346.875,2.8309905
346.917,2.8388579
346.958,2.8388579
347,2.8388579
347.042,2.8309905
347.083,2.8388579
347.125,2.8388579
347.167,2.8388579
347.208,2.8388579
347.25,2.8309905
347.292,2.8388579
347.333,2.8388579
347.375,2.8388579
347.417,2.8309905
347.458,2.8388579
347.5,2.8388579
347.542,2.8388579
347.583,2.8388579
347.625,2.8388579
347.667,2.8309905
347.708,2.8388579
347.75,2.8388579
347.792,2.8388579
347.833,2.8388579
347.875,2.8388579
347.917,2.8904205
347.958,2.9141642
348,2.8524136
348.042,2.8309905
348.083,2.8388579
348.125,2.8388579
348.167,2.8388579
348.208,2.8682616
348.25,2.8309905
348.292,2.9432283
348.333,2.8530928
348.375,2.8388579
348.417,2.8388579
348.458,2.8309905
348.5,2.8388579
348.542,2.8388579
348.583,2.8388579
348.625,2.8388579
348.667,2.8388579
348.708,2.8388579
348.75,2.8309905
348.792,2.8544229
348.833,2.8986558
348.875,2.9577745
348.917,2.9577745
348.958,2.9495392
349,2.9577745
349.042,2.9577745
349.083,2.9283708
349.125,2.8607055
349.167,2.9277199
349.208,2.9577745
349.25,2.8824682
349.292,2.9148434
349.333,2.8445179
349.375,2.8388579
349.417,2.8388862
349.458,2.8388862
349.5,2.8309905
349.542,2.8388862
349.583,2.8388579
349.625,2.8388579
349.667,2.8388579
349.708,2.8388579
349.75,2.8388579
349.792,2.8309905
349.833,2.8388579
349.875,2.8844775
349.917,2.9577745
349.958,2.9577745
350,2.9577745
350.042,2.9577745
350.083,2.9495392
350.125,2.9125228
350.167,2.8388579
350.208,2.8388579
350.25,2.8309905
350.292,2.8388579
350.333,2.8388862
350.375,2.8388862
350.417,2.8388862
350.458,2.8309905
350.5,2.8388862
350.542,2.8388579
350.583,2.8388862
350.625,2.8388579
350.667,2.7645704
350.708,2.8246796
350.75,2.8309905
350.792,2.8388579
350.833,2.8388579
350.875,2.8837983
350.917,2.9280312
350.958,2.9277199
351,2.9046271
351.042,2.9283708
351.083,2.854055
351.125,2.8983162
351.167,2.88943
351.208,2.8534041
351.25,2.8388862
351.292,2.8388862
351.333,2.8388579
351.375,2.8388579
351.417,2.8388862
351.458,2.8388862
351.5,2.8309905
351.542,2.8388579
351.583,2.8230382
351.625,2.7358459
351.667,2.7639195
351.708,2.7276389
351.75,2.8094825
351.792,2.8388579
351.833,2.8388579
351.875,2.8388579
351.917,2.8762422
351.958,2.8827795
352,2.8388579
352.042,2.8388579
352.083,2.8388579
352.125,2.8388862
352.167,2.8388579
352.208,2.8309905
352.25,2.8388579
352.292,2.8388579
352.333,2.8388579
352.375,2.8388579
352.417,2.8309905
352.458,2.8388579
352.5,2.8388579
352.542,2.8388579
352.583,2.8388579
352.625,2.8388579
352.667,2.8309905
352.708,2.8388579
352.75,2.8388579
352.792,2.8388579
352.833,2.8388579
352.875,2.8388579
352.917,2.8388579
352.958,2.8388579
353,2.8309905
353.042,2.8388579
353.083,2.8388579
353.125,2.8388579
353.167,2.8388579
353.208,2.8309905
353.25,2.8388579
353.292,2.8388579
353.333,2.8388579
353.375,2.8388579
353.417,2.8309905
353.458,2.8388579
353.5,2.8388579
353.542,2.8388579
353.583,2.8309905
353.625,2.8388579
353.667,2.8388579
353.708,2.8388579
353.75,2.8388579
353.792,2.8388579
353.833,2.8844775
353.875,2.9577745
353.917,2.9495392
353.958,2.9577745
354,2.9125228
354.042,2.8689125
354.083,2.8388579
354.125,2.8309905
354.167,2.8388579
354.208,2.8388579
354.25,2.8309905
354.292,2.8388579
354.333,2.8388579
354.375,2.8388579
354.417,2.8388579
354.458,2.8388579
354.5,2.8388579
354.542,2.8309905
354.583,2.8388579
354.625,2.8388579
354.667,2.8388579
354.708,2.8309905
354.75,2.8388862
354.792,2.8388862
354.833,2.8388862
354.875,2.8388579
354.917,2.8900809
354.958,2.9438792
355,2.9577462
355.042,2.9121832
355.083,2.9353326
355.125,2.9577462
355.167,2.9128624
355.208,2.8388862
355.25,2.8388862
355.292,2.8388579
355.333,2.8388862
355.375,2.8309905
355.417,2.8388862
355.458,2.8388862
355.5,2.8388579
355.542,2.8388862
355.583,2.8388579
355.625,2.8388862
355.667,2.8388862
355.708,2.8309905
355.75,2.8388579
355.792,2.8388579
355.833,2.8388579
355.875,2.8388579
355.917,2.9360118
355.958,2.9277199
356,2.9277199
356.042,2.8983162
356.083,2.9577745
356.125,2.8445462
356.167,2.8388579
356.208,2.8689125
356.25,2.8682616
356.292,2.8983162
356.333,2.9442188
356.375,2.9577745
356.417,2.9495392
356.458,2.9577745
356.5,2.9125228
356.542,2.8388579
356.583,2.8388579
356.625,2.8388579
356.667,2.8309905
356.708,2.8388579
356.75,2.8388579
356.792,2.8388579
356.833,2.8388579
356.875,2.9141642
356.917,2.9495392
356.958,2.9577745
357,2.9577745
357.042,2.9577745
357.083,2.9577745
357.125,2.9495392
357.167,2.9577745
357.208,2.9415586
357.25,2.9138529
357.292,2.8742329
357.333,2.8388579
357.375,2.8682616
357.417,2.8388579
357.458,2.8388862
357.5,2.8309905
357.542,2.8388862
357.583,2.8388862
357.625,2.8388579
357.667,2.8309905
357.708,2.8388579
357.75,2.8388579
357.792,2.8388579
357.833,2.9244088
357.875,2.9577745
357.917,2.9495392
